Date,Type,Name,Start,End,Duration
7/3/18,place,Unknown,2018-07-03T00:00:00-07:00,2018-07-03T12:04:50-07:00,43490
7/3/18,move,transport,2018-07-03T12:04:50-07:00,2018-07-03T12:09:12-07:00,262
7/3/18,place,Unknown,2018-07-03T12:09:13-07:00,2018-07-03T17:08:43-07:00,17970
7/3/18,move,transport,2018-07-03T17:08:43-07:00,2018-07-03T17:13:02-07:00,259
7/3/18,place,Unknown,2018-07-03T17:13:03-07:00,2018-07-03T17:29:51-07:00,1008
7/3/18,move,transport,2018-07-03T17:29:51-07:00,2018-07-03T17:51:14-07:00,1283
7/3/18,place,Unknown,2018-07-03T17:51:15-07:00,2018-07-03T18:03:04-07:00,709
7/3/18,move,walking,2018-07-03T18:03:04-07:00,2018-07-03T18:11:33-07:00,509
7/3/18,place,Unknown,2018-07-03T18:11:34-07:00,2018-07-03T18:28:53-07:00,1039
7/3/18,move,walking,2018-07-03T18:28:53-07:00,2018-07-03T18:39:50-07:00,657
7/3/18,place,Unknown,2018-07-03T18:39:51-07:00,2018-07-03T20:12:17-07:00,5546
7/3/18,move,transport,2018-07-03T20:12:17-07:00,2018-07-03T20:19:32-07:00,435
7/3/18,place,Unknown,2018-07-03T20:59:57-07:00,2018-07-03T22:29:36-07:00,5379
7/3/18,move,transport,2018-07-03T22:29:36-07:00,2018-07-03T22:38:11-07:00,515
7/3/18,place,Unknown,2018-07-03T22:38:12-07:00,2018-07-04T00:00:00-07:00,4908
