Date,Type,Name,Start,End,Duration
12/11/17,place,Unknown,2017-12-11T00:00:00-07:00,2017-12-11T11:23:11-07:00,40991
12/11/17,move,transport,2017-12-11T11:23:11-07:00,2017-12-11T11:39:51-07:00,1000
12/11/17,place,Unknown,2017-12-11T11:39:51-07:00,2017-12-11T13:30:53-07:00,6662
12/11/17,move,transport,2017-12-11T13:30:53-07:00,2017-12-11T13:49:52-07:00,1139
12/11/17,place,Unknown,2017-12-11T13:49:53-07:00,2017-12-11T13:56:46-07:00,413
12/11/17,move,walking,2017-12-11T13:56:46-07:00,2017-12-11T14:02:55-07:00,369
12/11/17,place,Unknown,2017-12-11T14:02:56-07:00,2017-12-11T14:10:59-07:00,483
12/11/17,move,transport,2017-12-11T14:10:59-07:00,2017-12-11T14:30:29-07:00,1170
12/11/17,place,Unknown,2017-12-11T14:30:30-07:00,2017-12-11T19:46:46-07:00,18976
12/11/17,move,walking,2017-12-11T19:46:46-07:00,2017-12-11T19:50:26-07:00,220
12/11/17,place,Unknown,2017-12-11T19:50:27-07:00,2017-12-11T20:08:21-07:00,1074
12/11/17,move,transport,2017-12-11T20:08:21-07:00,2017-12-11T20:12:00-07:00,219
12/11/17,place,Unknown,2017-12-11T20:12:00-07:00,2017-12-11T22:15:11-07:00,7391
12/11/17,move,transport,2017-12-11T22:15:11-07:00,2017-12-11T22:24:36-07:00,565
12/11/17,place,Unknown,2017-12-11T22:24:37-07:00,2017-12-12T00:00:00-07:00,5723
