Date,Type,Name,Start,End,Duration
1/21/18,place,Unknown,2018-01-21T11:01:48-07:00,2018-01-21T13:35:06-07:00,9198
1/21/18,move,transport,2018-01-21T13:35:06-07:00,2018-01-21T13:51:22-07:00,976
1/21/18,place,Unknown,2018-01-21T13:51:23-07:00,2018-01-21T14:33:41-07:00,2538
1/21/18,move,transport,2018-01-21T14:33:41-07:00,2018-01-21T14:38:55-07:00,314
1/21/18,place,Unknown,2018-01-21T14:38:56-07:00,2018-01-21T14:47:07-07:00,491
1/21/18,move,walking,2018-01-21T14:47:07-07:00,2018-01-21T14:51:01-07:00,234
1/21/18,place,Unknown,2018-01-21T14:51:02-07:00,2018-01-21T14:58:28-07:00,446
1/21/18,move,cycling,2018-01-21T14:58:28-07:00,2018-01-21T15:02:47-07:00,259
1/21/18,place,Unknown,2018-01-21T15:02:48-07:00,2018-01-21T15:34:43-07:00,1915
1/21/18,move,walking,2018-01-21T15:34:43-07:00,2018-01-21T15:46:08-07:00,685
1/21/18,place,Unknown,2018-01-21T15:46:09-07:00,2018-01-21T16:24:06-07:00,2277
1/21/18,move,walking,2018-01-21T16:24:06-07:00,2018-01-21T16:38:53-07:00,887
1/21/18,place,Unknown,2018-01-21T16:38:54-07:00,2018-01-21T18:12:17-07:00,5603
1/21/18,move,cycling,2018-01-21T18:12:17-07:00,2018-01-21T18:26:55-07:00,878
1/21/18,place,Unknown,2018-01-21T18:26:56-07:00,2018-01-21T19:10:40-07:00,2624
1/21/18,move,transport,2018-01-21T19:10:40-07:00,2018-01-21T19:27:20-07:00,1000
1/21/18,place,Unknown,2018-01-21T19:27:20-07:00,2018-01-21T20:33:19-07:00,3959
1/21/18,move,walking,2018-01-21T20:33:19-07:00,2018-01-21T20:36:42-07:00,203
1/21/18,place,Unknown,2018-01-21T20:36:43-07:00,2018-01-21T20:52:57-07:00,974
1/21/18,move,walking,2018-01-21T20:52:57-07:00,2018-01-21T20:56:20-07:00,203
1/21/18,place,Unknown,2018-01-21T20:56:20-07:00,2018-01-21T22:37:57-07:00,6097
1/21/18,move,transport,2018-01-21T22:37:57-07:00,2018-01-21T22:44:13-07:00,376
1/21/18,place,Unknown,2018-01-21T22:44:14-07:00,2018-01-22T00:00:00-07:00,4546
