Date,Type,Name,Start,End,Duration
7/16/18,place,Unknown,2018-07-16T00:00:00-07:00,2018-07-16T08:31:35-07:00,30695
7/16/18,move,transport,2018-07-16T08:31:35-07:00,2018-07-16T08:46:51-07:00,916
7/16/18,place,Unknown,2018-07-16T08:46:52-07:00,2018-07-16T09:42:49-07:00,3357
7/16/18,move,walking,2018-07-16T09:42:49-07:00,2018-07-16T09:46:59-07:00,250
7/16/18,place,Unknown,2018-07-16T09:47:00-07:00,2018-07-16T11:46:18-07:00,7158
7/16/18,place,Unknown,2018-07-16T11:46:19-07:00,2018-07-16T13:37:10-07:00,6651
7/16/18,move,transport,2018-07-16T13:37:10-07:00,2018-07-16T13:58:14-07:00,1264
7/16/18,place,Unknown,2018-07-16T13:58:15-07:00,2018-07-16T14:29:02-07:00,1847
7/16/18,move,transport,2018-07-16T14:29:02-07:00,2018-07-16T14:52:35-07:00,1413
7/16/18,place,Unknown,2018-07-16T14:52:36-07:00,2018-07-16T17:42:55-07:00,10219
7/16/18,move,transport,2018-07-16T17:42:55-07:00,2018-07-16T18:05:55-07:00,1380
7/16/18,place,Unknown,2018-07-16T18:05:56-07:00,2018-07-16T18:21:27-07:00,931
7/16/18,move,transport,2018-07-16T18:21:27-07:00,2018-07-16T18:45:35-07:00,1448
7/16/18,place,Unknown,2018-07-16T18:45:35-07:00,2018-07-16T19:30:45-07:00,2710
7/16/18,place,Unknown,2018-07-16T19:30:46-07:00,2018-07-16T21:16:57-07:00,6371
7/16/18,move,walking,2018-07-16T21:16:57-07:00,2018-07-16T21:21:03-07:00,246
7/16/18,place,Unknown,2018-07-16T21:21:04-07:00,2018-07-16T22:18:57-07:00,3473
7/16/18,move,transport,2018-07-16T22:18:57-07:00,2018-07-16T22:26:12-07:00,435
7/16/18,place,Unknown,2018-07-16T22:26:13-07:00,2018-07-17T00:00:00-07:00,5627
