Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
12/20/17,Unknown,2017-12-20T00:00:00-07:00,2017-12-20T09:57:44-07:00,35864,34.140472,-116.39784,,
12/20/17,Unknown,2017-12-20T10:00:42-07:00,2017-12-20T11:34:34-07:00,5632,34.131429,-116.39611,,
12/20/17,Unknown,2017-12-20T11:38:46-07:00,2017-12-20T15:31:54-07:00,13988,34.129191,-116.3965,,
12/20/17,Unknown,2017-12-20T15:37:35-07:00,2017-12-20T16:11:42-07:00,2047,34.133178,-116.38495,,
12/20/17,Unknown,2017-12-20T16:11:43-07:00,2017-12-20T16:25:59-07:00,856,34.133121,-116.38229,,
12/20/17,Unknown,2017-12-20T16:38:11-07:00,2017-12-20T22:11:12-07:00,19981,34.126899,-116.40468,,
