"Date","Keys","Clicks"
"2016-07-22",9050,3222
"2016-07-23",6689,3504
"2016-07-24",5469,3490
"2016-07-25",9336,4002
"2016-07-26",3041,3900
"2016-07-27",3937,2384
"2016-07-28",10956,3676
