"Date","Keys","Clicks"
"2017-08-14",4221,678
"2017-08-15",0,0
"2017-08-16",2604,1353
"2017-08-17",4117,317
"2017-08-18",4734,1390
"2017-08-19",7900,1768
"2017-08-20",301,229
