"Date","Keys","Clicks"
"2017-04-05",12245,3636
"2017-04-06",3880,2985
"2017-04-07",11534,5910
"2017-04-08",345,41
"2017-04-09",4956,1168
"2017-04-10",11290,6171
"2017-04-11",5,37
