"Date","Keys","Clicks"
"2016-09-15",590,640
"2016-09-16",4192,2724
"2016-09-17",607,222
"2016-09-18",4934,1409
"2016-09-19",6325,2154
"2016-09-20",6149,3984
"2016-09-21",445,329
