"Date","Keys","Clicks"
"2017-11-17",20113,3612
"2017-11-18",4436,317
"2017-11-19",4039,1653
"2017-11-20",1562,146
"2017-11-21",13592,930
"2017-11-22",8275,676
"2017-11-23",2486,1312
