"Date","Keys","Clicks"
"2018-08-08",383,226
"2018-08-09",2447,365
"2018-08-10",3145,237
"2018-08-11",661,29
"2018-08-12",0,0
"2018-08-13",2029,362
"2018-08-14",4,20
