"Date","Keys","Clicks"
"2018-05-06",1611,540
"2018-05-07",871,146
"2018-05-08",3835,961
"2018-05-09",3919,764
"2018-05-10",3668,1105
"2018-05-11",1060,287
"2018-05-12",4,17
