"Date","Keys","Clicks"
"2017-03-23",10543,4613
"2017-03-24",5702,3889
"2017-03-25",2921,609
"2017-03-26",3594,1046
"2017-03-27",7586,4701
"2017-03-28",5120,3434
"2017-03-29",4,27
