"Date","Keys","Clicks"
"2017-06-06",1444,364
"2017-06-07",1144,853
"2017-06-08",1912,1101
"2017-06-09",5284,1455
"2017-06-10",6119,4402
"2017-06-11",12144,2765
"2017-06-12",4,18
