"Date","Keys","Clicks"
"2016-12-06",3201,598
"2016-12-07",8686,4143
"2016-12-08",10454,4218
"2016-12-09",11791,3641
"2016-12-10",12622,4956
"2016-12-11",11278,3654
"2016-12-12",3037,1308
