"Date","Keys","Clicks"
"2018-02-25",5554,1994
"2018-02-26",7008,2877
"2018-02-27",8236,2368
"2018-02-28",16258,2394
"2018-03-01",9767,3272
"2018-03-02",14317,3420
"2018-03-03",8,49
