"Date","Keys","Clicks"
"2017-11-13",6757,2242
"2017-11-14",602,233
"2017-11-15",299,34
"2017-11-16",0,4
"2017-11-17",20113,3612
"2017-11-18",4436,317
"2017-11-19",3417,1277
