"Date","Keys","Clicks"
"2017-05-10",2646,423
"2017-05-11",969,132
"2017-05-12",3051,1982
"2017-05-13",7342,3409
"2017-05-14",1923,824
"2017-05-15",2536,413
"2017-05-16",95,130
