"Date","Keys","Clicks"
"2017-06-14",8196,1876
"2017-06-15",5536,1656
"2017-06-16",1053,400
"2017-06-17",359,29
"2017-06-18",2743,1020
"2017-06-19",6460,2741
"2017-06-20",3065,731
