"Date","Keys","Clicks"
"2017-12-17",2262,1275
"2017-12-18",3684,804
"2017-12-19",3567,1499
"2017-12-20",7136,2757
"2017-12-21",13680,5994
"2017-12-22",12241,6322
"2017-12-23",5191,2972
