"Date","Keys","Clicks"
"2016-08-01",2176,3507
"2016-08-02",2596,4903
"2016-08-03",1935,1393
"2016-08-04",4226,2508
"2016-08-05",3815,4077
"2016-08-06",6449,2832
"2016-08-07",4,15
