"Date","Keys","Clicks"
"2018-04-15",7005,970
"2018-04-16",13260,2285
"2018-04-17",8030,1455
"2018-04-18",8228,2156
"2018-04-19",12898,2221
"2018-04-20",8773,1087
"2018-04-21",2633,738
