"Date","Keys","Clicks"
"2016-01-04",2228,4856
"2016-01-05",3958,5419
"2016-01-06",4291,5581
"2016-01-07",8779,4118
"2016-01-08",5908,5557
"2016-01-09",5293,4132
"2016-01-10",2,28
