"Date","Keys","Clicks"
"2018-05-20",6695,2541
"2018-05-21",6350,2732
"2018-05-22",9708,2276
"2018-05-23",3580,4050
"2018-05-24",973,511
"2018-05-25",10217,2604
"2018-05-26",44,42
