"Date","Keys","Clicks"
"2017-06-10",6119,4402
"2017-06-11",12144,2765
"2017-06-12",5080,2060
"2017-06-13",1014,507
"2017-06-14",8196,1876
"2017-06-15",5536,1656
"2017-06-16",4,44
