"Date","Keys","Clicks"
"2017-02-13",8406,7252
"2017-02-14",10105,5924
"2017-02-15",13926,6539
"2017-02-16",3771,2267
"2017-02-17",12428,7639
"2017-02-18",8794,1421
"2017-02-19",29,278
