"Date","Keys","Clicks"
"2017-05-06",5968,2577
"2017-05-07",5414,2183
"2017-05-08",1875,983
"2017-05-09",586,49
"2017-05-10",2646,423
"2017-05-11",969,132
"2017-05-12",10,36
