"Date","Keys","Clicks"
"2017-08-28",19623,2326
"2017-08-29",20429,3572
"2017-08-30",10327,2468
"2017-08-31",8427,2089
"2017-09-01",14064,3328
"2017-09-02",6580,1185
"2017-09-03",2986,427
