Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
12/4/17,Unknown,2017-12-04T00:00:00-07:00,2017-12-04T09:23:17-07:00,33797,34.153269,-118.75151,,
12/4/17,Unknown,2017-12-04T09:30:49-07:00,2017-12-04T09:49:09-07:00,1100,34.152395,-118.75807,,
12/4/17,Unknown,2017-12-04T10:50:49-07:00,2017-12-04T12:56:37-07:00,7548,34.035705,-118.85605,,
12/4/17,Unknown,2017-12-04T13:07:49-07:00,2017-12-05T00:00:00-07:00,39131,34.031746,-118.84221,,
12/5/17,Unknown,2017-12-05T00:00:00-07:00,2017-12-05T08:09:54-07:00,29394,34.031746,-118.84221,,
12/5/17,Unknown,2017-12-05T08:56:02-07:00,2017-12-05T13:58:59-07:00,18177,34.031746,-118.84221,,
12/5/17,Unknown,2017-12-05T13:59:00-07:00,2017-12-05T16:34:53-07:00,9353,34.031124,-118.84316,,
12/5/17,Unknown,2017-12-05T16:51:46-07:00,2017-12-05T16:55:31-07:00,225,34.039864,-118.87554,,
12/5/17,Unknown,2017-12-05T17:08:55-07:00,2017-12-05T17:18:20-07:00,565,34.038174,-118.87623,,
12/5/17,Unknown,2017-12-05T17:29:41-07:00,2017-12-05T22:54:30-07:00,19489,34.031124,-118.84316,,
12/5/17,Unknown,2017-12-05T23:13:43-07:00,2017-12-06T00:00:00-07:00,2777,34.025422,-118.82176,,
12/6/17,Unknown,2017-12-06T00:00:00-07:00,2017-12-06T09:05:45-07:00,32745,34.025422,-118.82176,,
12/6/17,Unknown,2017-12-06T09:09:54-07:00,2017-12-06T14:04:59-07:00,17705,34.012136,-118.81774,,
12/6/17,Unknown,2017-12-06T14:13:46-07:00,2017-12-06T14:23:14-07:00,568,34.020729,-118.80991,,
12/6/17,Unknown,2017-12-06T14:27:04-07:00,2017-12-06T14:47:29-07:00,1225,34.030954,-118.81215,,
12/6/17,Unknown,2017-12-06T15:30:30-07:00,2017-12-06T17:02:11-07:00,5501,34.031389,-118.81203,,
12/6/17,Unknown,2017-12-06T17:12:36-07:00,2017-12-06T17:21:28-07:00,532,34.031124,-118.84316,,
12/6/17,Unknown,2017-12-06T17:26:30-07:00,2017-12-06T20:54:31-07:00,12481,34.020649,-118.81022,,
12/6/17,Unknown,2017-12-06T22:32:56-07:00,2017-12-07T00:00:00-07:00,5224,34.025422,-118.82176,,
12/7/17,Unknown,2017-12-07T00:00:00-07:00,2017-12-07T09:29:45-07:00,34185,34.025422,-118.82176,,
12/7/17,Unknown,2017-12-07T09:37:16-07:00,2017-12-07T14:31:57-07:00,17681,34.011812,-118.81768,,
12/7/17,Unknown,2017-12-07T14:36:40-07:00,2017-12-07T16:42:04-07:00,7524,34.031124,-118.84316,,
12/7/17,Unknown,2017-12-07T16:58:44-07:00,2017-12-07T17:03:22-07:00,278,34.035685,-118.85638,,
