Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
1/28/18,transport,transport,2018-01-28T09:57:09-07:00,2018-01-28T10:07:25-07:00,616,0.529,0,0
1/28/18,walking,walking,2018-01-28T10:07:36-07:00,2018-01-28T10:19:17-07:00,701,0.490,1052,47
1/28/18,walking,walking,2018-01-28T10:26:33-07:00,2018-01-28T10:42:46-07:00,973,0.547,1137,52
1/28/18,walking,walking,2018-01-28T10:43:54-07:00,2018-01-28T10:55:50-07:00,716,0.427,1044,41
1/28/18,walking,walking,2018-01-28T10:58:09-07:00,2018-01-28T10:58:42-07:00,33,0.016,50,1
1/28/18,walking,walking,2018-01-28T11:00:54-07:00,2018-01-28T11:05:57-07:00,303,0.225,431,21
1/28/18,walking,walking,2018-01-28T11:07:58-07:00,2018-01-28T11:12:25-07:00,267,0.153,494,15
1/28/18,transport,transport,2018-01-28T11:12:25-07:00,2018-01-28T11:23:50-07:00,685,1.517,0,0
1/28/18,walking,walking,2018-01-28T13:23:44-07:00,2018-01-28T13:24:10-07:00,26,0.012,40,1
1/28/18,transport,transport,2018-01-28T13:25:01-07:00,2018-01-28T13:55:34-07:00,1833,10.442,0,0
1/28/18,walking,walking,2018-01-28T14:20:21-07:00,2018-01-28T14:21:00-07:00,39,0.018,59,2
1/28/18,walking,walking,2018-01-28T14:34:39-07:00,2018-01-28T14:38:20-07:00,221,0.068,177,7
1/28/18,transport,transport,2018-01-28T14:38:20-07:00,2018-01-28T14:53:24-07:00,904,6.811,0,0
1/28/18,walking,walking,2018-01-28T14:56:09-07:00,2018-01-28T14:56:35-07:00,26,0.012,40,1
1/28/18,walking,walking,2018-01-28T15:01:38-07:00,2018-01-28T15:02:34-07:00,56,0.025,80,2
1/28/18,transport,transport,2018-01-28T15:26:57-07:00,2018-01-28T15:40:45-07:00,828,6.744,0,0
1/28/18,transport,transport,2018-01-28T19:35:49-07:00,2018-01-28T20:03:04-07:00,1635,10.500,0,0
