Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
11/21/17,transport,transport,2017-11-21T09:23:28-07:00,2017-11-21T09:30:32-07:00,424,1.842,0,0
11/21/17,transport,transport,2017-11-21T12:49:27-07:00,2017-11-21T12:57:51-07:00,504,1.977,0,0
11/21/17,walking,walking,2017-11-21T14:08:37-07:00,2017-11-21T14:15:17-07:00,400,0.256,654,24
11/21/17,transport,transport,2017-11-21T14:15:17-07:00,2017-11-21T14:48:34-07:00,1997,1.031,0,0
11/21/17,walking,walking,2017-11-21T14:48:35-07:00,2017-11-21T15:00:38-07:00,723,0.539,1000,52
11/21/17,transport,transport,2017-11-21T15:16:26-07:00,2017-11-21T15:18:57-07:00,151,0.239,0,0
11/21/17,walking,walking,2017-11-21T15:18:59-07:00,2017-11-21T15:23:15-07:00,256,0.179,385,17
11/21/17,walking,walking,2017-11-21T15:29:47-07:00,2017-11-21T15:51:07-07:00,1280,0.943,2166,90
11/21/17,walking,walking,2017-11-21T15:57:59-07:00,2017-11-21T15:59:15-07:00,76,0.035,114,3
11/21/17,walking,walking,2017-11-21T16:00:00-07:00,2017-11-21T16:02:30-07:00,150,0.092,197,9
11/21/17,walking,walking,2017-11-21T16:06:10-07:00,2017-11-21T16:31:33-07:00,1523,1.266,2499,121
11/21/17,walking,walking,2017-11-21T16:32:58-07:00,2017-11-21T16:33:38-07:00,40,0.019,60,2
11/21/17,transport,transport,2017-11-21T20:17:02-07:00,2017-11-21T20:26:04-07:00,542,2.625,0,0
11/21/17,walking,walking,2017-11-21T20:35:15-07:00,2017-11-21T20:36:35-07:00,80,0.037,120,4
11/21/17,walking,walking,2017-11-21T21:26:27-07:00,2017-11-21T21:26:56-07:00,29,0.009,30,1
