Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
4/30/18,transport,transport,2018-04-30T07:49:36-07:00,2018-04-30T07:59:43-07:00,607,2.019,0,0
4/30/18,walking,walking,2018-04-30T12:50:54-07:00,2018-04-30T12:51:13-07:00,19,0.009,30,1
4/30/18,transport,transport,2018-04-30T14:53:51-07:00,2018-04-30T15:56:20-07:00,3749,6.231,0,0
4/30/18,walking,walking,2018-04-30T15:59:01-07:00,2018-04-30T15:59:31-07:00,30,0.019,60,2
4/30/18,walking,walking,2018-04-30T16:06:45-07:00,2018-04-30T16:06:50-07:00,5,0.001,0,0
4/30/18,walking,walking,2018-04-30T16:34:57-07:00,2018-04-30T16:45:40-07:00,643,0.349,1125,33
4/30/18,walking,walking,2018-04-30T16:54:17-07:00,2018-04-30T16:58:05-07:00,228,0.142,458,14
4/30/18,walking,walking,2018-04-30T16:58:06-07:00,2018-04-30T16:58:06-07:00,0,0.000,0,0
4/30/18,walking,walking,2018-04-30T17:00:36-07:00,2018-04-30T17:03:06-07:00,150,0.088,285,8
4/30/18,walking,walking,2018-04-30T17:06:34-07:00,2018-04-30T17:07:08-07:00,34,0.024,79,2
4/30/18,walking,walking,2018-04-30T17:11:06-07:00,2018-04-30T17:19:06-07:00,480,0.337,1084,32
4/30/18,transport,transport,2018-04-30T22:18:27-07:00,2018-04-30T22:27:25-07:00,538,1.949,0,0
