"Date","Keys","Clicks"
"2018-09-07",12742,3782
"2018-09-08",3340,2019
"2018-09-09",10659,5410
"2018-09-10",8196,2096
"2018-09-11",11917,3717
"2018-09-12",8262,2772
"2018-09-13",6,21
