"Date","Keys","Clicks"
"2018-10-22",12262,2477
"2018-10-23",13260,4434
"2018-10-24",11649,5306
"2018-10-25",10830,4913
"2018-10-26",15425,3733
"2018-10-27",11378,3995
"2018-10-28",7074,582
