"Date","Keys","Clicks"
"2019-10-07",8065,1134
"2019-10-08",3281,1355
"2019-10-09",0,0
"2019-10-10",15869,7530
"2019-10-11",8694,3198
"2019-10-12",5229,2186
"2019-10-13",11,21
