"Date","Keys","Clicks"
"2018-08-23",1646,1477
"2018-08-24",1639,717
"2018-08-25",4979,534
"2018-08-26",4511,2007
"2018-08-27",0,0
"2018-08-28",16614,1727
"2018-08-29",135,46
