"Date","Keys","Clicks"
"2019-07-14",4056,1515
"2019-07-15",3076,1349
"2019-07-16",13879,3275
"2019-07-17",3296,2326
"2019-07-18",16489,2737
"2019-07-19",5952,2278
"2019-07-20",23,27
