"Date","Keys","Clicks"
"2019-09-22",1328,579
"2019-09-23",13073,5003
"2019-09-24",17522,7356
"2019-09-25",8071,3676
"2019-09-26",13698,5197
"2019-09-27",5322,3198
"2019-09-28",3,18
