"Date","Keys","Clicks"
"2019-03-16",7297,2426
"2019-03-17",571,272
"2019-03-18",7719,2510
"2019-03-19",7149,2906
"2019-03-20",4209,1062
"2019-03-21",3664,1759
"2019-03-22",4,54
