Date,Type,Name,Start,End,Duration
6/27/18,place,Unknown,2018-06-27T00:00:00-07:00,2018-06-27T07:51:47-07:00,28307
6/27/18,move,transport,2018-06-27T07:51:47-07:00,2018-06-27T07:59:34-07:00,467
6/27/18,place,Unknown,2018-06-27T07:59:35-07:00,2018-06-27T12:00:46-07:00,14471
6/27/18,place,Unknown,2018-06-27T12:00:47-07:00,2018-06-27T12:20:39-07:00,1192
6/27/18,place,Unknown,2018-06-27T12:20:39-07:00,2018-06-27T17:33:43-07:00,18784
6/27/18,move,transport,2018-06-27T17:33:43-07:00,2018-06-27T17:50:23-07:00,1000
6/27/18,move,walking,2018-06-27T17:50:23-07:00,2018-06-27T18:03:14-07:00,771
6/27/18,place,Unknown,2018-06-27T18:03:15-07:00,2018-06-27T19:14:26-07:00,4271
6/27/18,move,walking,2018-06-27T19:14:26-07:00,2018-06-27T19:23:29-07:00,543
6/27/18,place,Unknown,2018-06-27T19:23:29-07:00,2018-06-27T19:38:36-07:00,907
6/27/18,move,transport,2018-06-27T19:38:36-07:00,2018-06-27T19:45:11-07:00,395
6/27/18,place,Unknown,2018-06-27T19:45:12-07:00,2018-06-27T21:37:53-07:00,6761
6/27/18,place,Unknown,2018-06-27T21:52:12-07:00,2018-06-27T22:01:55-07:00,583
6/27/18,move,transport,2018-06-27T22:01:55-07:00,2018-06-27T22:09:05-07:00,430
6/27/18,place,Unknown,2018-06-27T22:09:05-07:00,2018-06-28T00:00:00-07:00,6655
