Date,Type,Name,Start,End,Duration
12/3/17,place,Unknown,2017-12-03T00:00:00-07:00,2017-12-03T09:28:40-07:00,34120
12/3/17,move,transport,2017-12-03T09:28:40-07:00,2017-12-03T09:37:50-07:00,550
12/3/17,place,Unknown,2017-12-03T09:37:51-07:00,2017-12-03T15:36:54-07:00,21543
12/3/17,move,transport,2017-12-03T15:36:54-07:00,2017-12-03T15:40:53-07:00,239
12/3/17,place,Unknown,2017-12-03T15:40:54-07:00,2017-12-03T15:49:35-07:00,521
12/3/17,move,transport,2017-12-03T15:49:35-07:00,2017-12-03T15:56:09-07:00,394
12/3/17,move,walking,2017-12-03T15:56:09-07:00,2017-12-03T16:03:18-07:00,429
12/3/17,place,Unknown,2017-12-03T16:03:19-07:00,2017-12-03T16:11:49-07:00,510
12/3/17,place,Unknown,2017-12-03T16:11:49-07:00,2017-12-03T16:34:41-07:00,1372
12/3/17,move,walking,2017-12-03T16:34:41-07:00,2017-12-03T16:49:21-07:00,880
12/3/17,place,Unknown,2017-12-03T16:49:22-07:00,2017-12-03T16:54:09-07:00,287
12/3/17,move,transport,2017-12-03T16:54:09-07:00,2017-12-03T16:59:07-07:00,298
12/3/17,place,Unknown,2017-12-03T16:59:08-07:00,2017-12-03T23:41:24-07:00,24136
12/3/17,move,transport,2017-12-03T23:41:24-07:00,2017-12-03T23:50:34-07:00,550
12/3/17,place,Unknown,2017-12-03T23:50:35-07:00,2017-12-04T00:00:00-07:00,565
