Date,Type,Name,Start,End,Duration
3/4/18,place,Unknown,2018-03-04T10:39:09-07:00,2018-03-04T17:36:31-07:00,25042
3/4/18,move,transport,2018-03-04T17:36:31-07:00,2018-03-04T17:56:01-07:00,1170
3/4/18,move,walking,2018-03-04T17:56:01-07:00,2018-03-04T18:08:38-07:00,757
3/4/18,move,transport,2018-03-04T18:08:38-07:00,2018-03-04T18:11:52-07:00,194
3/4/18,move,walking,2018-03-04T18:11:53-07:00,2018-03-04T18:17:01-07:00,308
3/4/18,place,Unknown,2018-03-04T18:17:02-07:00,2018-03-04T18:21:02-07:00,240
3/4/18,move,walking,2018-03-04T18:21:02-07:00,2018-03-04T18:40:10-07:00,1148
3/4/18,place,Unknown,2018-03-04T18:40:11-07:00,2018-03-04T18:47:53-07:00,462
3/4/18,move,walking,2018-03-04T18:47:53-07:00,2018-03-04T18:57:28-07:00,575
3/4/18,move,transport,2018-03-04T18:57:28-07:00,2018-03-04T19:05:42-07:00,494
3/4/18,place,Unknown,2018-03-04T19:05:42-07:00,2018-03-04T23:11:14-07:00,14732
3/4/18,move,transport,2018-03-04T23:11:14-07:00,2018-03-04T23:19:32-07:00,498
3/4/18,place,Unknown,2018-03-04T23:33:24-07:00,2018-03-05T00:00:00-07:00,1596
