Date,Type,Name,Start,End,Duration
10/31/17,place,Unknown,2017-10-31T00:00:00-07:00,2017-10-31T08:31:59-07:00,30719
10/31/17,move,transport,2017-10-31T08:31:59-07:00,2017-10-31T08:34:55-07:00,176
10/31/17,place,Unknown,2017-10-31T08:34:56-07:00,2017-10-31T13:34:41-07:00,17985
10/31/17,move,transport,2017-10-31T13:34:41-07:00,2017-10-31T13:36:56-07:00,135
10/31/17,place,Unknown,2017-10-31T13:36:57-07:00,2017-10-31T16:20:50-07:00,9833
10/31/17,move,transport,2017-10-31T16:20:50-07:00,2017-10-31T16:28:09-07:00,439
10/31/17,place,Unknown,2017-10-31T16:28:10-07:00,2017-10-31T16:41:47-07:00,817
10/31/17,move,walking,2017-10-31T16:41:47-07:00,2017-10-31T17:10:01-07:00,1694
10/31/17,place,Unknown,2017-10-31T17:10:02-07:00,2017-10-31T17:13:12-07:00,190
10/31/17,move,walking,2017-10-31T17:13:12-07:00,2017-10-31T17:25:51-07:00,759
10/31/17,place,Unknown,2017-10-31T17:25:52-07:00,2017-10-31T17:27:52-07:00,120
10/31/17,move,walking,2017-10-31T17:27:52-07:00,2017-10-31T17:46:49-07:00,1137
10/31/17,place,Unknown,2017-10-31T17:46:49-07:00,2017-10-31T19:48:55-07:00,7326
10/31/17,move,transport,2017-10-31T19:48:55-07:00,2017-10-31T19:56:26-07:00,451
10/31/17,place,Unknown,2017-10-31T19:56:27-07:00,2017-10-31T20:00:33-07:00,246
10/31/17,move,transport,2017-10-31T20:00:33-07:00,2017-10-31T20:08:04-07:00,451
10/31/17,place,Unknown,2017-10-31T20:08:05-07:00,2017-10-31T20:13:36-07:00,331
10/31/17,move,walking,2017-10-31T20:13:36-07:00,2017-10-31T20:27:20-07:00,824
10/31/17,place,Unknown,2017-10-31T20:27:21-07:00,2017-10-31T20:29:47-07:00,146
10/31/17,move,walking,2017-10-31T20:29:47-07:00,2017-10-31T20:39:44-07:00,597
10/31/17,place,Unknown,2017-10-31T20:39:45-07:00,2017-10-31T20:55:46-07:00,961
10/31/17,move,walking,2017-10-31T20:55:46-07:00,2017-10-31T21:03:26-07:00,460
10/31/17,place,Unknown,2017-10-31T21:03:27-07:00,2017-10-31T21:10:26-07:00,419
10/31/17,move,transport,2017-10-31T21:10:26-07:00,2017-10-31T21:17:56-07:00,450
10/31/17,place,Unknown,2017-10-31T21:17:57-07:00,2017-11-01T00:00:00-07:00,9723
