Date,Type,Name,Start,End,Duration
11/5/17,place,Unknown,2017-11-05T00:00:00-07:00,2017-11-05T10:02:05-07:00,36125
11/5/17,move,walking,2017-11-05T10:02:05-07:00,2017-11-05T10:19:30-07:00,1045
11/5/17,place,Unknown,2017-11-05T10:19:30-07:00,2017-11-05T13:02:58-07:00,9808
11/5/17,move,transport,2017-11-05T13:02:58-07:00,2017-11-05T13:06:12-07:00,194
11/5/17,place,Unknown,2017-11-05T13:06:13-07:00,2017-11-05T13:46:51-07:00,2438
11/5/17,move,transport,2017-11-05T13:46:51-07:00,2017-11-05T13:51:57-07:00,306
11/5/17,place,Unknown,2017-11-05T13:51:58-07:00,2017-11-05T14:00:40-07:00,522
11/5/17,move,transport,2017-11-05T14:00:40-07:00,2017-11-05T14:03:44-07:00,184
11/5/17,place,Unknown,2017-11-05T14:03:45-07:00,2017-11-05T15:09:56-07:00,3971
11/5/17,move,transport,2017-11-05T15:09:56-07:00,2017-11-05T15:16:49-07:00,413
11/5/17,place,Unknown,2017-11-05T15:16:50-07:00,2017-11-05T15:37:56-07:00,1266
11/5/17,move,transport,2017-11-05T15:37:56-07:00,2017-11-05T16:58:10-07:00,4814
11/5/17,place,Unknown,2017-11-05T16:58:11-07:00,2017-11-05T18:25:46-07:00,5255
11/5/17,place,Unknown,2017-11-05T18:27:54-07:00,2017-11-05T18:34:35-07:00,401
11/5/17,move,transport,2017-11-05T18:34:35-07:00,2017-11-05T18:47:05-07:00,750
11/5/17,place,Unknown,2017-11-05T18:47:05-07:00,2017-11-05T19:05:09-07:00,1084
11/5/17,place,Unknown,2017-11-05T19:05:10-07:00,2017-11-05T20:29:09-07:00,5039
11/5/17,move,transport,2017-11-05T20:29:10-07:00,2017-11-05T23:59:59-07:00,12649
