Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Move Minutes count,Inactive duration (ms),Walking duration (ms),Running duration (ms)
11:00:00.000+07:00,11:15:00.000+07:00,32.690287296943254,87.4128532409668,,,,,0.37841541046062516,0.39921995997428894,0.33471164107322693,122,,,,2,785939,,114061
11:15:00.000+07:00,11:30:00.000+07:00,24.842785681628747,136.80805587768555,,,,,0.3801879266421562,0.5161480903625488,0.2913568913936615,214,,,,3,770259,129741,
11:30:00.000+07:00,11:45:00.000+07:00,17.02604097520116,10.276562690734863,,,,,0.905605114343386,3.617131233215332,0.5,20,,,,,900000,,
11:45:00.000+07:00,12:00:00.000+07:00,17.02604097413194,,,,,,,,,6,,,,,896228,,
12:00:00.000+07:00,12:15:00.000+07:00,17.026040720085373,,,,,,,,,,,,,,,,
12:15:00.000+07:00,12:30:00.000+07:00,17.02604080108179,,,,,,,,,2,,,,,738505,,
12:30:00.000+07:00,12:45:00.000+07:00,17.026041768074304,,,,,,,,,2,,,,,804827,,
12:45:00.000+07:00,13:00:00.000+07:00,17.0260410451399,,,,,,,,,,,,,,,,
13:00:00.000+07:00,13:15:00.000+07:00,17.026040866569765,,,,,,,,,1,,,,,462800,,
13:15:00.000+07:00,13:30:00.000+07:00,17.02604103088379,,,,,,,,,,,,,,,,
13:30:00.000+07:00,13:45:00.000+07:00,17.02604103088379,,,,,,,,,,,,,,,,
13:45:00.000+07:00,14:00:00.000+07:00,17.02604103088379,,,,,,,,,,,,,,,,
14:00:00.000+07:00,14:15:00.000+07:00,17.026041123661287,,,,,,,,,,,,,,,,
14:15:00.000+07:00,14:30:00.000+07:00,17.026041888787297,,,,,,,,,,,,,,,,
14:30:00.000+07:00,14:45:00.000+07:00,17.026041888787297,,,,,,,,,,,,,,,,
14:45:00.000+07:00,15:00:00.000+07:00,28.94778234063788,181.80114517987292,,,,,0.8613009750843048,1.043460726737976,0.6791412234306335,266,,,,3,,197875,
15:00:00.000+07:00,15:15:00.000+07:00,53.63426485549564,273.11313475787125,,,,,0.45808094739913946,0.58248370885849,0.3336781859397888,425,,,,7,2705,607617,
15:15:00.000+07:00,15:30:00.000+07:00,17.026042336796966,,,,,,,,,9,,,,,900000,,
15:30:00.000+07:00,15:45:00.000+07:00,17.026042336796966,115.95899754315646,,,,,,,,178,,,,5,900000,,
15:45:00.000+07:00,16:00:00.000+07:00,28.009946959085898,221.72333735674587,,,,,0.3336781859397888,0.3336781859397888,0.3336781859397888,332,,,,9,259062,182309,
16:00:00.000+07:00,16:15:00.000+07:00,20.949024896823033,99.17332551866113,,,,,0.3463330673952231,0.36474063992500305,0.33367815613746643,149,,,,4,834887,65113,
16:15:00.000+07:00,16:30:00.000+07:00,23.027007473043422,42.97358419508399,,,,,0.45354992151260376,0.45354992151260376,0.45354992151260376,70,,,,2,800397,99603,
16:30:00.000+07:00,16:45:00.000+07:00,17.026042419543316,,,,,,,,,8,,,,,900000,,
16:45:00.000+07:00,17:00:00.000+07:00,17.026042419543316,,,,,,,,,3,,,,,900000,,
17:00:00.000+07:00,17:15:00.000+07:00,34.11785397955092,156.82874870300293,,,,,0.6425638810082842,0.8570801019668579,0.3336781859397888,237,,,,4,616313,283687,
17:15:00.000+07:00,17:30:00.000+07:00,17.0260406374655,,,,,,,,,4,,,,,900000,,
17:30:00.000+07:00,17:45:00.000+07:00,28.421867496563664,147.42792384934276,,,,,0.34406983852386475,0.35446152091026306,0.33367815613746643,221,,,,7,710854,189146,
17:45:00.000+07:00,18:00:00.000+07:00,64.58490885028793,756.7559521882549,,,,,0.9859789295417662,1.3325868844985962,0.6528552770614624,1097,,,,14,110626,789374,
18:00:00.000+07:00,18:15:00.000+07:00,20.934202522146716,118.12207794189453,,,,,0.33367814123630524,0.33367815613746643,0.33367812633514404,182,,,,4,565624,64867,
18:15:00.000+07:00,18:30:00.000+07:00,17.02604103088379,11.037707669869663,,,,,0.39159727096557617,0.39159727096557617,0.39159727096557617,39,,,,,900000,,
18:30:00.000+07:00,18:45:00.000+07:00,17.02604103088379,21.66275467143893,,,,,0.31751468777656555,0.31751468777656555,0.31751468777656555,36,,,,,900000,,
18:45:00.000+07:00,19:00:00.000+07:00,17.02604103088379,20.02069091796875,,,,,0.4288071095943451,0.4288071095943451,0.4288071095943451,58,,,,,900000,,
19:00:00.000+07:00,19:15:00.000+07:00,17.026041145754963,,,,,,,,,4,,,,,900000,,
19:15:00.000+07:00,19:30:00.000+07:00,17.026040514074285,,,,,,,,,,,,,,203918,,
19:30:00.000+07:00,19:45:00.000+07:00,17.026040254680787,,,,,,,,,,,,,,,,
19:45:00.000+07:00,20:00:00.000+07:00,17.026040520869355,,,,,,,,,,,,,,281475,,
20:00:00.000+07:00,20:15:00.000+07:00,17.02604084031705,2.6694254875183105,,,,,,,,5,,,,,764282,,
20:15:00.000+07:00,20:30:00.000+07:00,17.026040361152,,,,,,,,,,,,,,632834,,
20:30:00.000+07:00,20:45:00.000+07:00,17.026040633539694,,,,,,,,,1,,,,,305893,,
20:45:00.000+07:00,21:00:00.000+07:00,17.02604102883248,,,,,,,,,,,,,,610881,,
21:00:00.000+07:00,21:15:00.000+07:00,17.02604103088379,,,,,,,,,1,,,,,900000,,
21:15:00.000+07:00,21:30:00.000+07:00,17.02604103088379,,,,,,,,,2,,,,,900000,,
