Date,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Move Minutes count,Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms)
2019-08-11,1759.1490236847317,1238.8335582017899,-8.6110056,115.0827496,-8.6082534,115.0839697,2.5886213098128104,21.809999465942383,0.36932823061943054,3296,,,,37,,73316358,1930113,60890
2019-08-12,1675.7176454211478,306.9001359939575,,,,,0.9439987155049431,9.050000190734863,0.3225555419921875,1607,,,,18,,78173773,684123,
2019-08-13,1720.4961609920945,155.1463531255722,,,,,1.076647398533527,16.15999984741211,0.03497576341032982,917,,,,23,934381,76052339,428350,
2019-08-14,1763.5306738946385,1798.5144501924515,-8.66178,115.1288741,-8.6582497,115.1328844,1.098201335202473,10.739999771118164,0.09456034004688263,3378,,,,42,,79479568,2141630,
2019-08-15,1790.749390944685,2159.1463758051395,-8.6610896,115.127227,-8.6573214,115.1315896,0.8047250031885363,10.390000343322754,0.24507959187030792,4560,,,,59,,78275933,2593401,
2019-08-16,1664.659740314258,247.46824193000793,,,,,2.5762680955237194,8.550000190734863,0.171296626329422,1210,,,,9,,80836609,500587,
2019-08-17,1853.5925917052023,2617.164252728224,-8.6617431,115.1236444,-8.6539401,115.1330248,1.1378386552130133,15.640000343322754,0.1601611077785492,5006,,,,64,496354,78516829,3105781,
2019-08-18,1866.6200394980156,3259.643557190895,-8.66108,115.1251481,-8.6544815,115.1315967,1.3002005313994882,12.369999885559082,0.028912311419844627,5377,,,,60,,70928272,3852689,
2019-08-19,1817.6477569077783,2178.5406409054995,-8.6604972,115.127248,-8.6570088,115.1310073,1.3224093636908236,15.15999984741211,0.013170712627470493,4769,,,,60,,74737604,3039858,
2019-08-20,1951.5234304728176,3239.073022477329,-8.6618515,115.1271255,-8.6524369,115.1332055,1.215955905872242,20.350000381469727,0.20421543717384338,4272,,,,78,1955974,74841224,3170659,
2019-08-21,1702.3383118293507,1022.6702169179916,-8.6617254,115.1289583,-8.6580536,115.1329419,3.5629911627625876,16.200000762939453,0.26213395595550537,1280,,,,13,,82301081,893552,70087
2019-08-22,1686.4066781961822,214.87298703193665,,,,,1.893569855157962,8.75,0.271770179271698,1398,,,,13,,80970761,852056,
2019-08-23,1705.165715289116,463.40607583522797,,,,,0.856906430726661,10.510000228881836,0.25140947103500366,1209,,,,16,,79826301,1172897,
2019-08-24,2124.0270001252625,4990.979847311974,-8.7789654,115.261864,-8.6709496,115.6227609,6.5347366482496225,54.0,0.02944946102797985,11923,,,,159,,62684969,8056195,30223
2019-08-25,2076.5611851154463,11575.282707214355,-8.8171007,115.5816478,-8.773511,115.6051815,1.5534936553882481,17.239999771118164,0.16926951706409454,7778,,,,149,2502639,60911396,4115454,
2019-08-26,1716.7079856888347,894.9733501672745,-8.6607418,115.1289023,-8.658213,115.1313912,0.8172316940080095,13.09000015258789,0.27901169657707214,2369,,,,25,,71826712,1364475,
2019-08-27,1751.9405823351813,1082.5200296640396,,,,,0.6166860575162896,2.0399999618530273,0.27806511521339417,2798,,,,37,,76985719,1949261,
2019-08-28,1791.7834620890544,1530.4838436841965,-8.6619416,115.1285638,-8.6580699,115.1331137,0.7826344874420417,16.889999389648438,0.2675723731517792,3121,,,,44,706380,76210935,1855333,
2019-08-29,1756.7561312838131,1692.6302148401737,-8.6602593,115.1284712,-8.6578851,115.1309399,1.3611031317705018,16.149999618530273,0.2409900426864624,2995,,,,36,,75877709,1712617,130346
2019-08-30,1699.3645107271702,429.06567192077637,,,,,1.1531654757152596,15.149999618530273,0.32314711809158325,1727,,,,19,,77271004,1076610,
2019-08-31,1769.297105098379,1276.480297923088,,,,,0.8048292410910645,1.399999976158142,0.3395303189754486,3173,,,,37,,76858089,1537454,307046
2019-09-01,1736.860563197032,774.6576230227947,-8.6601217,115.1290288,-8.6582373,115.1306422,1.667848674588608,14.460000038146973,0.04802022874355316,2229,,,,25,,81337224,1698964,
2019-09-02,1692.163971530766,191.8419367671013,,,,,1.2886316651067669,16.239999771118164,0.0303718950599432,864,,,,6,,76353999,957098,
2019-09-03,1793.194650428551,2023.2816858887672,-8.662246,115.1280917,-8.6576002,115.1335648,1.9858303566830755,14.210000038146973,0.33367812633514404,3983,,,,45,,70080602,2633989,
2019-09-04,1810.0639084604618,1822.1943137645721,-8.660478,115.1261956,-8.6561593,115.1311533,1.5870925528653366,17.549999237060547,0.04101043567061424,3801,,,,44,,49035156,2636900,121558
2019-09-05,1795.4085799095337,1766.922790646553,-8.6617729,115.1286093,-8.658243,115.1334075,2.7750877487274614,17.049999237060547,0.031382493674755096,3298,,,,36,,76164860,2670735,
2019-09-06,1699.5450183848177,571.1038305163383,,,,,0.7185278407144854,5.690000057220459,0.019719434902071953,2212,,,,28,,76878730,1079604,
2019-09-07,1757.3972420897771,1248.096389785409,-8.6617555,115.1282972,-8.6577977,115.1331467,0.7933790024464367,8.930000305175781,0.13802194595336914,2817,,,,35,,49647170,2039827,
2019-09-08,2261.4267116795027,7789.85208876431,-8.5164535,115.2644309,-8.4147073,115.3162812,2.439805888531099,18.40999984741211,0.00884723849594593,13352,,,,195,446208,57522658,9916038,
2019-09-09,1749.9825471504143,1522.414279744029,-8.6622149,115.1319734,-8.6611594,115.1334304,0.9653304530608828,13.390000343322754,0.25134071707725525,3286,,,,39,,78993970,1881611,
2019-09-10,1768.8628598127598,1957.4472616910934,-8.66516,115.1329451,-8.6615589,115.1373356,1.0002654685333012,8.880000114440918,0.25212812423706055,3071,,,,35,,82084229,2015225,
2019-09-11,1759.487049344068,1765.2833942174911,-8.6624458,115.1295929,-8.6588576,115.1336251,1.0495018248930492,11.0600004196167,0.2895706295967102,3063,,,,34,121175,81418928,1944959,
2019-09-12,1666.019697369603,282.4544851779938,,,,,1.750050783722991,12.229999542236328,0.2636426091194153,1257,,,,12,,78736570,523160,
2019-09-13,1773.537593805539,1558.9476835727692,-8.6552585,115.1239312,-8.6542644,115.1250943,1.5669265646236328,11.460000038146973,0.2909107804298401,3306,,,,36,,78353750,2307724,
2019-09-14,1771.4579181323336,1455.2771593034267,-8.6556959,115.1226487,-8.6528964,115.1263931,1.5795987564682936,15.84000015258789,0.2833947539329529,2584,,,,35,436001,81518412,1807051,
2019-09-15,1803.0632094061502,1951.4274052381516,-8.7448553,115.1642744,-8.7429915,115.1666483,0.8998798186153749,18.0,0.10416907072067261,3910,,,,46,,60466854,2768522,
2019-09-16,1998.0107239707368,5025.99495780468,48.8531011,2.2562891,49.0156379,2.5431977,1.173452874469512,6.0,0.27346864342689514,7715,,,,98,,73020146,6032097,
2019-09-17,2092.902186044588,6926.611133217812,48.834625,2.2886313,48.8617632,2.3754994,1.2025223249535284,28.110000610351562,0.27806511521339417,11754,,,,142,,65869730,7608484,
2019-09-18,1744.8132572077639,437.8657832145691,45.5959142,5.2250819,45.5966445,5.2286731,0.9024152318733977,11.239612579345703,0.09000128507614136,700,,,,21,1021617,83751587,738692,
2019-09-19,1827.1419887813058,2403.457803249359,45.5963136,5.2042756,45.6012729,5.2290531,0.8040508498244945,7.360000133514404,0.329753041267395,1772,,,,48,1634099,81568319,1450330,
2019-09-20,1667.4822684712642,215.06871223449707,,,,,1.5306791072341441,37.34336853027344,0.26441580057144165,947,,,,10,,81579128,547435,
2019-09-21,2179.6418994984374,2208.052381634712,46.103288,6.7444394,46.1076026,6.7551714,1.8070190336358143,37.36054611206055,0.02558152750134468,4546,,,,152,6156519,66056794,2465882,
2019-09-22,1667.1281765910308,101.46637678146362,,,,,0.42346558116961136,1.1399999856948853,0.33367815613746643,1841,,,,22,,78416326,541558,
2019-09-23,1760.94468026268,5617.447932720184,45.5967882,5.1998252,45.607814,5.2285339,0.8179323400537808,22.345096588134766,0.3126085698604584,1000,,,,31,1694892,77176960,286601,
2019-09-24,1723.0400998561963,1700.5311646461487,45.5754628,5.2240393,45.5778567,5.2278393,1.0720333755342482,13.698023796081543,0.3231472671031952,2425,,,,25,,83684639,1467680,
2019-09-25,1635.3688511202643,,,,,,0.7194085187479513,3.4781575202941895,0.6035895347595215,155,,,,1,,85504814,14422,
2019-09-26,1772.39622814417,4947.470854997635,45.5965038,5.2046502,45.6066637,5.228666,1.5333497703829881,6.900000095367432,0.14009876549243927,241,,,,36,2112506,83784861,30177,
2019-09-27,1818.799943237752,1180.2856740951538,45.7921313,5.2996926,45.7941913,5.3013388,2.011288483628234,22.35767936706543,0.39435476064682007,2134,,,,46,1634497,72446511,1013223,130833
2019-09-28,1699.6850026872369,686.9632631540298,45.5964868,5.2284089,45.5970751,5.2309447,1.1207122040482507,7.027522563934326,0.3109837770462036,1303,,,,13,,84836155,1081929,
2019-09-29,1709.9404603634616,908.7016524076462,,,,,5.268759198979325,37.31999969482422,0.5165725946426392,3599,,,,46,,70006486,1040287,92945
2019-09-30,1736.2747996214123,1428.0054626464844,45.7904968,5.2994504,45.7944446,5.3013186,3.153957700558229,52.882728576660156,0.33367815613746643,2962,,,,32,,66353417,1682386,
2019-10-01,1819.5666986476847,6251.100515842438,45.5775861,5.2106073,45.6043134,5.2294237,2.1589772216106917,19.471349716186523,0.26275432109832764,1418,,,,46,1945598,79228783,991554,
2019-10-02,1686.1265712530994,492.2006286382675,,,,,0.4896598372684092,1.46428644657135,0.33799928426742554,1273,,,,13,,83026541,856891,
2019-10-03,1890.6546208752802,6238.825316309929,45.566291,5.2051589,45.5862077,5.2207472,1.2793185949905015,14.728636741638184,0.0,1496,,,,63,2634566,44900974,1432970,
2019-10-04,1711.3862765661954,107.03684616088867,,,,,0.7194188379226212,1.52653968334198,0.26788491010665894,803,,,,22,842723,84032393,375142,
2019-10-05,1697.429451868281,856.6602251529694,,,,,1.6920780136701719,15.443436622619629,0.2880660891532898,1716,,,,21,,43321031,1044492,
2019-10-06,1878.3453637710122,2978.5650656223297,48.8835084,2.2558429,48.8839893,2.2569659,0.5893051655597425,18.0,0.12260813266038895,4578,,,,55,362372,75805334,3659872,
2019-10-07,1857.1437364555247,3229.037313103676,,,,,0.9349526074286805,27.030000686645508,0.2653418183326721,7524,,,,96,,73274493,3695403,
2019-10-08,2068.4631959913986,5487.57696185261,24.8421396,51.5009968,25.3261662,51.5341739,3.43732193588811,79.06071472167969,0.044110700488090515,10654,,,,132,,64381455,7198707,
2019-10-09,1802.8535115807474,2203.4135135412216,,,,,1.2398641600301037,27.321083068847656,0.2558199167251587,4592,,,,66,,68497354,2794304,
2019-10-10,1697.983526434271,379.44891476631165,,,,,0.6218546528784306,0.9670737385749817,0.24963733553886414,1620,,,,22,,71921963,1053690,
2019-10-11,1857.116274957263,2144.3623604774475,-8.6502641,115.1328743,-8.647872,115.1348627,0.6214606463058716,9.053764343261719,0.2514543831348419,2724,,,,46,945394,46531966,2684173,
2019-10-12,1848.6737357581774,1857.5899655222893,-8.6618411,115.1275643,-8.653691,115.1354574,0.6931237447543177,11.571261405944824,0.06568751484155655,4176,,,,65,976659,80412267,2491116,
2019-10-13,1695.3444416252262,288.36258029937744,,,,,1.6377616459229363,5.285445213317871,0.2891877293586731,1172,,,,14,,75806732,862559,64634
2019-10-14,1761.51299175745,1785.4620079994202,-8.6616055,115.128609,-8.6582332,115.1329636,1.6014326486337918,9.768670082092285,0.3460833728313446,3864,,,,47,,79738308,2108142,
2019-10-15,1735.8859730052368,415.2770895957947,,,,,0.9333496671031897,11.963068962097168,0.3550337851047516,1203,,,,26,790880,76772343,698092,61034
2019-10-16,1867.0937817421604,3031.7979929447174,-8.662016,115.1258153,-8.6556966,115.1333762,2.487289859351389,14.545679092407227,0.29504871368408203,5095,,,,60,341179,74780865,3495780,
2019-10-17,1818.6297821698113,2687.010500192642,-8.6621363,115.1279134,-8.6575254,115.1333929,1.525963660813063,3.3345425128936768,0.22963418066501617,4595,,,,52,,81630672,2923005,
2019-10-18,1755.4861554291354,1294.8439841270447,-8.6687751,115.1297993,-8.6514606,115.1412306,0.9333819816165418,10.584611892700195,0.047569263726472855,2866,,,,38,,82205884,1867182,61826
2019-10-19,1802.9510479382643,1009.048041343689,-8.656408,115.1410877,-8.6562886,115.1411694,1.1204768832659247,2.2484123706817627,0.2605787217617035,1973,,,,36,1026914,83197151,1697988,
2019-10-20,1831.0491462206744,2605.5064442157745,-8.6620118,115.1250522,-8.6551135,115.1347069,0.9113551096740654,11.39985466003418,0.060989830642938614,5062,,,,56,,79810587,3262290,
2019-10-21,1736.4009566781915,1443.2951216101646,-8.6525015,115.1165814,-8.6483776,115.1219917,1.2858708238082968,16.609464645385742,0.2945989668369293,3775,,,,57,,80052088,1691335,
2019-10-22,1876.8196223210641,2711.018018603325,-8.6601681,115.1237381,-8.6504507,115.1309225,0.8708447422214554,12.279596328735352,0.26323202252388,5487,,,,64,71159,78655616,3739916,90367
2019-10-23,1814.9922193286536,1845.8491361141205,-8.6560995,115.1240895,-8.6538407,115.1260681,1.1164631599106534,13.12026596069336,0.3336781859397888,3016,,,,55,1157706,72638075,1720348,
2019-10-24,1851.7914955634387,3195.962134718895,-8.6643359,115.1271681,-8.6408555,115.1365961,1.1856155316992185,15.961548805236816,0.25064536929130554,4135,,,,62,691838,75245755,2854089,
2019-10-25,1896.2767461806407,4544.613535404205,-8.6617215,115.1265301,-8.6413208,115.1422254,0.996136071668628,9.753308296203613,0.2452581226825714,4653,,,,74,1384124,77179559,2865079,
2019-10-26,1733.7359672741807,950.0804672241211,-8.6616344,115.1329645,-8.6613778,115.1331127,1.1921892294966314,12.361449241638184,0.3271608054637909,2456,,,,29,,77627290,1647103,
2019-10-27,1959.8695415824466,4002.062511920929,-8.6627906,115.1290493,-8.641354,115.1426411,1.2812093568322516,14.886082649230957,0.01946360617876053,5917,,,,76,363719,71732769,4988982,
2019-10-28,1913.4501721092065,3053.0312221348286,-8.6682291,115.1351068,-8.6636082,115.1401511,1.067498940432892,13.907180786132812,0.018272239714860916,6075,,,,72,,74459185,4470981,69749
2019-10-29,2131.404016512464,7349.636155441403,-8.8130341,115.1033076,-8.6502322,115.1699012,1.362576482023943,16.71381378173828,0.0,12007,,,,156,,62187110,8247530,
2019-10-30,1910.9106173826272,3503.058432996273,-8.6611337,115.1211209,-8.64144,115.1379633,0.49104326087569733,13.37188720703125,0.24746397137641907,5751,,,,79,551583,76366530,3993125,
2019-10-31,1749.4284020670636,1772.2160878181458,-8.6641288,115.1356379,-8.6641288,115.1356379,0.43946770123894385,9.703352928161621,0.24570854008197784,3323,,,,38,,79918850,1907561,
2019-11-01,1935.7300530430157,4083.125862121582,-8.661936,115.1228848,-8.6533574,115.1332233,0.5602217320449978,11.09093952178955,0.2504235804080963,7196,,,,82,428891,75985458,4541215,
2019-11-02,1837.8708829141806,3108.555777192116,-8.6591572,115.1212243,-8.6516474,115.1298769,1.108805364805021,3.977693796157837,0.2558199167251587,5399,,,,56,,71656360,3375515,
2019-11-03,1766.717909975436,2104.282008767128,-8.6587209,115.1242028,-8.6544254,115.1289733,0.7572767372272027,13.883728981018066,0.05919107422232628,3386,,,,35,,51032585,2194531,
2019-11-04,1888.5942880571006,3825.7758224010468,-8.6616154,115.1278666,-8.645405,115.136046,0.6605431150499672,2.250180959701538,0.26694250106811523,5381,,,,66,,78305391,4007162,92240
2019-11-05,1768.4713558219062,3266.6751525104046,-8.6455931,115.1057652,-8.6440743,115.1120581,0.5270608084477668,10.958500862121582,0.05339622125029564,5148,,,,57,136009,75815948,1865840,93173
2019-11-06,1984.4561810020627,5011.272849917412,-8.6212111,115.0830716,-8.6120632,115.0888472,1.0903107904832687,16.388818740844727,0.14907757937908173,8459,,,,110,,75199037,5800995,
2019-11-07,1881.339682242696,2710.0333973169327,-8.6595551,115.1236481,-8.6530178,115.1300664,0.8353453723429505,15.034184455871582,0.07203477621078491,5242,,,,68,648044,79890481,3306266,
2019-11-08,1753.9562307223887,2037.0103917121887,-8.6617039,115.1280175,-8.6578204,115.1331881,0.5489601336919753,2.200000047683716,0.2814646363258362,3660,,,,39,,73275102,1982718,
2019-11-09,1818.446312380085,3054.459245622158,-8.6616519,115.1296996,-8.659166,115.1331643,0.9933517125309312,16.519668579101562,0.1143469586968422,4661,,,,58,,58656047,3053112,
2019-11-10,1834.3188111253671,3226.81573843956,-8.6785445,115.1234052,-8.64144,115.1665354,0.7024888637766257,7.672769546508789,0.254311740398407,5271,,,,64,,76765736,3316559,
2019-11-11,1977.2810254900592,3357.4919000416994,-8.6625451,115.1233304,-8.6412266,115.1337694,1.1245529677040234,12.411152839660645,0.0,5089,,,,93,2221393,78252730,3314402,
2019-11-12,1870.7373916723718,3101.352477401495,-8.6667506,115.1233338,-8.648963,115.1391895,0.6742148870028306,7.492126941680908,0.23932267725467682,5373,,,,65,,77137273,3921029,
2019-11-13,1679.6130338324613,1129.1299399137497,,,,,0.7090596786216311,3.753411054611206,0.2582002580165863,2103,,,,24,,81819967,748779,
2019-11-14,1657.8715560918008,454.9015779495239,,,,,1.0824138855698868,9.408965110778809,0.27806511521339417,878,,,,7,,82243686,357858,
2019-11-15,1784.7701477125943,1603.0018664598465,-8.6617001,115.1301402,-8.650204,115.133715,1.5949891511025258,12.565447807312012,0.23015758395195007,2822,,,,30,,78454207,2494160,
2019-11-16,1663.66086948345,856.8240222930908,,,,,1.5333909773352565,18.240203857421875,0.24102316796779633,1633,,,,22,,80298964,468496,
2019-11-17,1888.5523965029997,4520.272237762809,-8.6616764,115.1231325,-8.6516758,115.1338721,1.1923260937451226,10.322779655456543,0.2558199167251587,5753,,,,73,,76742719,3385704,126401
2019-11-18,1848.8112355138815,4807.323911905289,-8.65887,115.1217901,-8.6491443,115.1295971,0.8963407632224979,6.0528059005737305,0.2558199167251587,5523,,,,68,,79829911,3290584,
2019-11-19,1761.3724357340113,2062.0761326551437,-8.6409933,115.1286245,-8.6409933,115.1286245,0.6826634017607286,7.104941368103027,0.03739754855632782,2387,,,,43,791393,79545488,1259685,
2019-11-20,1826.6303720349838,2689.2622191905975,-8.6617684,115.1272595,-8.6570725,115.1330879,0.9572152790642727,3.2200000286102295,0.2558199167251587,4577,,,,57,,80435446,3051283,60395
2019-11-21,1753.8081245121946,1468.2730703353882,-8.6485593,115.124316,-8.6480773,115.1250769,0.7574695440947934,1.4189552068710327,0.2678840160369873,2524,,,,40,,81516685,1769309,92545
2019-11-22,1693.7806306721836,840.2166938781738,,,,,0.9554571339615738,11.637178421020508,0.10431645810604095,1442,,,,15,,84713873,983933,
2019-11-23,1741.124707679639,1878.3314889669418,,,,,1.2991298728639078,19.049232482910156,0.2530832290649414,3086,,,,41,,76529534,1752269,
2019-11-24,1846.2028583529432,3707.398605823517,-8.661909,115.1226152,-8.6462253,115.1343147,1.2544706614188283,13.050294876098633,0.2558199167251587,6064,,,,70,,80397068,3513812,
2019-11-25,1818.2561177773894,3108.31030189991,-8.6617867,115.1309118,-8.6598313,115.1332081,0.716802605450674,7.6359148025512695,0.26694250106811523,4455,,,,62,,79910460,2714262,65066
2019-11-26,1856.0236808732923,3948.628247022629,-8.654346,115.1171023,-8.6420391,115.1294982,0.9496923494050449,4.73521089553833,0.26407939195632935,6072,,,,73,,79670836,3671676,
2019-11-27,1686.1643219753753,1135.2739701271057,,,,,1.2454184623412117,12.431241989135742,0.10445280373096466,1859,,,,36,449807,83553426,376602,
2019-11-28,1732.2175234219242,997.9934515953064,,,,,0.8161853693808722,10.617267608642578,0.25999680161476135,1508,,,,32,832134,82191120,692356,
2019-11-29,1838.3343586391616,3484.4310001134872,-8.6621842,115.1231512,-8.6462779,115.1345407,1.4385860671347224,14.645023345947266,0.1991022676229477,5531,,,,61,,79335345,3383210,
2019-11-30,1764.4219273319625,2289.4804521799088,-8.6617069,115.1305029,-8.659817,115.133089,0.8272203727805897,12.535209655761719,0.2558199167251587,3594,,,,45,,80772612,2153235,
2019-12-01,1874.8747159948293,4089.3586366176605,-8.6632729,115.1245535,-8.6480211,115.1343262,0.9264732180904567,14.37086009979248,0.2558199167251587,6582,,,,79,,79392208,3989697,
2019-12-02,1903.3012433234035,4111.88022147119,-8.6521356,115.1141389,-8.6452726,115.1276736,1.0852193579668679,12.953712463378906,0.2558199167251587,5028,,,,78,1169116,80226512,3174663,
2019-12-03,1907.5623667276604,2911.417795419693,-8.6527094,115.1171033,-8.6480832,115.1250395,1.0838472225508213,3.696645975112915,0.012810543179512024,5780,,,,68,,78288865,4401907,
2019-12-04,1699.637403144294,1060.4887056350708,,,,,0.9864338540302876,2.1111176013946533,0.2558199167251587,1762,,,,26,,81518493,1081139,
2019-12-05,1888.2437847721378,3843.5474286079407,-8.6592965,115.1213611,-8.6482378,115.1296441,1.0514169366571606,3.6728005409240723,0.2558199167251587,6416,,,,70,,78562341,4211596,
2019-12-06,1813.755772175653,3309.186539173126,-8.6460467,115.1280207,-8.6459761,115.1281673,1.0654472157203785,9.419967651367188,0.19441182911396027,3664,,,,58,958524,73007028,1950443,
2019-12-07,1970.1202728874462,4721.047743320465,-8.7448387,101.6850694,2.7446506,115.1671132,1.6757446369449656,36.7758674621582,0.04767027869820595,7013,,,,102,426896,36707562,5077954,
2019-12-08,2302.8148617256893,10089.67943251133,3.1457461,101.6815099,3.2388405,101.7155475,1.5817343437552718,57.239322662353516,0.03141501918435097,15682,,,,212,,64016135,10941390,
2019-12-09,1897.7316009335784,3839.4421985149384,2.7396444,98.9805297,8.0976287,101.7371394,2.3114555870366704,73.16702270507812,0.24643665552139282,6264,,,,97,,64928111,4091984,121563
2019-12-10,1935.1253750524502,4287.0666934251785,8.026029,98.8191666,8.035558,98.8334867,0.9910954200100178,11.832880973815918,0.04956512153148651,5956,,,,77,496129,79533951,4438710,
2019-12-11,1985.028700799263,4820.776071190834,8.003505,98.8366502,8.0124271,98.8421318,1.0248636522183692,11.69399356842041,0.03740992397069931,7554,,,,98,,70338339,5792168,
2019-12-12,1667.6118583822933,480.21211421489716,,,,,0.6816980728668247,11.918341636657715,0.027020439505577087,1022,,,,8,,82875006,549587,
2019-12-13,1652.31065935453,481.10308361053467,,,,,0.8554026864571763,11.299182891845703,0.24646446108818054,880,,,,8,,84540061,295619,
2019-12-14,2005.2674757747222,4586.281390547752,8.0065313,98.8368461,8.0135608,98.8438852,0.6536584627950788,6.392237186431885,0.2558199167251587,8301,,,,96,,70041537,6153939,
2019-12-15,1844.8770025826152,3163.5982344150543,7.9529436,98.8086355,7.9629919,98.8100567,1.1533436831185513,12.485506057739258,0.25769615173339844,4379,,,,58,,76856991,3483304,
2019-12-16,1722.2038556698974,1539.7219942212105,8.0309173,98.8197683,8.0329277,98.8228686,0.8230010631956456,12.547833442687988,0.2622932493686676,2086,,,,23,,78236212,1415892,
2019-12-17,1823.4266201395783,3237.062732040882,8.0218801,98.8249235,8.0288483,98.8296335,0.8470093242841032,13.17556381225586,0.26694250106811523,4621,,,,55,,76030598,3014779,
2019-12-18,1890.5862625625848,4229.181814469397,8.0778731,98.6752568,8.1183426,98.6819784,1.844778983995914,22.905797958374023,0.003273969516158104,6055,,,,76,,64579702,4223863,
2019-12-19,1763.612301056208,2363.722119987011,,,,,6.479561642562964,80.98631286621094,0.24740950763225555,3210,,,,45,,61031547,2142983,
2019-12-20,1807.2706311489487,3055.8530240189284,9.766356,99.9612772,9.7761913,99.9680415,1.1504995297555185,10.970000267028809,0.029021302238106728,3990,,,,47,,80139862,2830615,
2019-12-21,1713.2002605536816,1417.605153799057,9.7732687,99.9658303,9.7841876,99.9712646,0.9567933836951046,4.631163597106934,0.038448188453912735,2071,,,,28,,77397854,1300227,
2019-12-22,1731.9794519636455,1643.859656572342,,,,,0.7732491701671623,12.105981826782227,0.11245506256818771,3191,,,,42,,77419310,1573940,
2019-12-23,1889.8074163386345,3980.9845867455006,9.7780222,99.9664573,9.7861984,99.9727443,0.8523679918485442,4.8821210861206055,0.09028774499893188,6471,,,,79,,79921648,4225370,
2019-12-24,1908.666737309902,4098.604839086533,9.781206,99.9673704,9.7983485,99.985683,0.8592139342053637,10.037171363830566,0.2558199167251587,4850,,,,83,1617823,73326086,2820868,
2019-12-25,1862.2322262088596,2800.2699780464172,9.7903851,99.9801348,9.7973032,99.9849036,0.8316702157506368,18.46030616760254,0.26694250106811523,4122,,,,68,740344,76424405,2672030,91347
2019-12-26,2040.6821795502033,3850.070167660713,9.7776949,99.9673089,9.8025131,100.0205459,1.4942449192638347,18.83355140686035,0.02738139033317566,4379,,,,102,2313482,75522820,2651369,704056
2019-12-27,1705.411563363019,1098.055742740631,9.7659824,99.9603448,9.7661061,99.9607135,1.4642476137593925,14.036038398742676,0.2558199167251587,1732,,,,25,,81484761,1176979,
2019-12-28,1683.596604029648,526.4899747371674,,,,,1.0639491943048875,15.558919906616211,0.3038873076438904,1055,,,,14,402569,80288206,375241,
2019-12-29,1746.910957645662,2067.9717696905136,9.7969029,99.9797359,9.7994319,99.9812083,0.8365428148097042,5.159999847412109,0.2549668848514557,3134,,,,33,,76052276,1865780,
2019-12-30,1703.6475662123512,2160.6080594062805,9.7987597,100.0192758,9.8021207,100.0200056,1.1967955050309793,19.587032318115234,0.08299346268177032,3358,,,,34,,81043907,1147700,
2019-12-31,1774.2269387620947,1959.560016810894,9.5185827,100.055859,9.519901,100.0571908,1.196909757219843,30.769287109375,0.24739280343055725,3447,,,,42,,76893540,1743688,251015
2020-01-01,1932.9728180745037,5054.371183514595,9.5462101,100.0636704,16.0758181,108.2466092,4.328724309498699,74.68000030517578,0.2543625831604004,6917,,,,106,,69894844,4936786,
2020-01-02,1847.2251645871227,3360.762429356575,16.0648622,108.2223518,16.0738186,108.2305432,1.0088174289405292,14.197412490844727,0.2558199167251587,5553,,,,69,,77649435,3530777,
2020-01-03,1835.4119622566138,3664.4531021118164,16.0500132,108.240195,16.0737469,108.2484662,1.3765562372227391,11.7728853225708,0.2619159519672394,5810,,,,64,,75517462,3332660,
2020-01-04,1830.3962895991451,2348.240250170231,16.0723915,108.2190784,16.1267984,108.2400718,1.6559440994577221,16.711124420166016,0.011854038573801517,3018,,,,55,1076109,79144463,2035482,
2020-01-05,1781.2911725085432,1494.5252805948257,16.0990092,108.2766291,16.1023608,108.2785336,1.3185344833270367,17.048036575317383,0.05487100034952164,3804,,,,41,,76800887,2436417,
2020-01-06,1854.5357384522083,3151.2275009155273,16.0573575,108.2019611,16.0703346,108.2143888,0.6894240258611231,13.986920356750488,0.26694250106811523,5055,,,,79,,64480964,3392124,114061
2020-01-07,2211.6211214617706,7634.709271404892,-33.911016,18.3938251,-33.9010198,18.4233392,1.017705809928287,47.0048713684082,0.07299166917800903,12685,,,,170,433052,49750211,8888596,92961
2020-01-08,1824.8739642137496,3118.958639383316,-33.9412108,18.374856,-33.9085777,18.4125736,1.0871028335763933,23.255062103271484,0.2376754730939865,4680,,,,58,,79356631,3114432,
2020-01-09,1772.5863568476211,1914.1915987730026,-33.9136097,18.4119516,-33.9088822,18.4175759,0.7463268810427227,2.8034846782684326,0.030545128509402275,2913,,,,37,,83481544,2282002,
2020-01-10,1969.2534270626425,4901.331253170967,-33.9563345,18.3753317,-33.9226374,18.3838742,0.8676770430500225,15.861063957214355,0.016279514878988266,7830,,,,92,,76626940,5556180,
2020-01-11,2014.3198344678954,8513.129122138023,-33.9539276,18.3740614,-33.921411,18.3834008,0.8235725854518922,25.994617462158203,0.1949075311422348,8596,,,,114,518093,74618586,5642412,
2020-01-12,2010.2469004960064,5666.327772349119,-34.108628,18.4679804,-34.1018603,18.4753984,0.905011318892388,20.821311950683594,0.019648956134915352,9180,,,,104,,76423777,6057495,68008
2020-01-13,1684.0628288354087,1028.1293885707855,-34.1082575,18.4692119,-34.1079538,18.4701783,0.9132614682034956,33.64304733276367,0.2891877293586731,1568,,,,22,,80370096,822635,
