Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
7/16/18,transport,transport,2018-07-16T08:31:35-07:00,2018-07-16T08:46:51-07:00,916,2.102,0,0
7/16/18,walking,walking,2018-07-16T09:42:49-07:00,2018-07-16T09:46:59-07:00,250,0.179,334,17
7/16/18,walking,walking,2018-07-16T09:56:08-07:00,2018-07-16T09:56:34-07:00,26,0.012,40,1
7/16/18,walking,walking,2018-07-16T11:41:58-07:00,2018-07-16T11:42:58-07:00,60,0.028,91,3
7/16/18,transport,transport,2018-07-16T13:37:10-07:00,2018-07-16T13:58:14-07:00,1264,7.150,0,0
7/16/18,transport,transport,2018-07-16T14:29:02-07:00,2018-07-16T14:52:35-07:00,1413,0.905,0,0
7/16/18,walking,walking,2018-07-16T17:12:25-07:00,2018-07-16T17:14:21-07:00,116,0.054,175,5
7/16/18,transport,transport,2018-07-16T17:42:55-07:00,2018-07-16T18:05:55-07:00,1380,0.992,0,0
7/16/18,transport,transport,2018-07-16T18:21:27-07:00,2018-07-16T18:45:35-07:00,1448,6.316,0,0
7/16/18,walking,walking,2018-07-16T21:16:57-07:00,2018-07-16T21:21:03-07:00,246,0.176,329,17
7/16/18,transport,transport,2018-07-16T22:18:57-07:00,2018-07-16T22:26:12-07:00,435,2.471,0,0
7/17/18,transport,transport,2018-07-17T08:47:06-07:00,2018-07-17T08:59:19-07:00,733,2.389,0,0
7/17/18,walking,walking,2018-07-17T15:06:46-07:00,2018-07-17T15:07:52-07:00,66,0.031,100,3
7/17/18,walking,walking,2018-07-17T19:14:11-07:00,2018-07-17T19:15:27-07:00,76,0.037,121,4
7/17/18,walking,walking,2018-07-17T20:43:44-07:00,2018-07-17T20:44:13-07:00,29,0.009,30,1
7/17/18,transport,transport,2018-07-17T22:18:28-07:00,2018-07-17T22:28:15-07:00,587,1.994,0,0
7/18/18,transport,transport,2018-07-18T08:53:14-07:00,2018-07-18T09:00:27-07:00,433,2.369,0,0
7/19/18,transport,transport,2018-07-19T11:04:20-07:00,2018-07-19T11:32:15-07:00,1675,22.543,0,0
7/19/18,transport,transport,2018-07-19T12:14:35-07:00,2018-07-19T12:46:44-07:00,1929,27.896,0,0
7/19/18,walking,walking,2018-07-19T12:57:15-07:00,2018-07-19T12:57:55-07:00,40,0.019,60,2
7/19/18,walking,walking,2018-07-19T13:00:15-07:00,2018-07-19T13:00:29-07:00,14,0.011,35,1
7/19/18,transport,transport,2018-07-19T13:01:02-07:00,2018-07-19T13:07:08-07:00,366,0.307,0,0
7/19/18,walking,walking,2018-07-19T13:07:08-07:00,2018-07-19T13:08:23-07:00,75,0.058,151,6
7/19/18,walking,walking,2018-07-19T13:10:13-07:00,2018-07-19T13:16:52-07:00,399,0.279,599,27
7/19/18,walking,walking,2018-07-19T13:24:22-07:00,2018-07-19T13:28:53-07:00,271,0.190,407,18
7/19/18,transport,transport,2018-07-19T13:34:52-07:00,2018-07-19T13:42:46-07:00,474,1.159,0,0
7/19/18,walking,walking,2018-07-19T14:10:53-07:00,2018-07-19T14:15:11-07:00,258,0.184,592,18
7/19/18,walking,walking,2018-07-19T14:15:32-07:00,2018-07-19T14:17:52-07:00,140,0.098,210,9
7/19/18,transport,transport,2018-07-19T14:22:42-07:00,2018-07-19T17:50:05-07:00,12443,217.033,0,0
7/19/18,walking,walking,2018-07-19T18:26:59-07:00,2018-07-19T18:27:38-07:00,39,0.019,60,2
7/19/18,walking,walking,2018-07-19T18:34:06-07:00,2018-07-19T18:38:16-07:00,250,0.145,419,14
7/19/18,walking,walking,2018-07-19T18:38:35-07:00,2018-07-19T18:39:21-07:00,46,0.022,70,2
7/19/18,transport,transport,2018-07-19T20:12:09-07:00,2018-07-19T20:19:01-07:00,412,1.652,0,0
7/19/18,transport,transport,2018-07-19T21:46:20-07:00,2018-07-19T22:18:54-07:00,1954,1.077,0,0
7/20/18,walking,walking,2018-07-20T13:54:07-07:00,2018-07-20T13:59:42-07:00,335,0.158,508,15
7/20/18,transport,transport,2018-07-20T13:59:42-07:00,2018-07-20T14:08:40-07:00,538,0.300,0,0
7/20/18,walking,walking,2018-07-20T14:08:40-07:00,2018-07-20T14:12:59-07:00,259,0.253,362,24
7/20/18,walking,walking,2018-07-20T14:17:10-07:00,2018-07-20T14:20:37-07:00,207,0.145,311,14
7/20/18,transport,transport,2018-07-20T14:28:36-07:00,2018-07-20T14:50:48-07:00,1332,2.670,0,0
7/22/18,walking,walking,2018-07-22T21:40:20-07:00,2018-07-22T21:40:53-07:00,33,0.016,50,1
7/22/18,transport,transport,2018-07-22T21:48:44-07:00,2018-07-22T21:57:29-07:00,525,0.766,0,0
