Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
6/25/18,transport,transport,2018-06-25T08:51:32-07:00,2018-06-25T08:55:43-07:00,251,2.261,0,0
6/25/18,transport,transport,2018-06-25T14:20:40-07:00,2018-06-25T14:26:35-07:00,355,2.439,0,0
6/25/18,walking,walking,2018-06-25T15:02:58-07:00,2018-06-25T15:13:06-07:00,608,0.428,973,41
6/25/18,walking,walking,2018-06-25T15:17:09-07:00,2018-06-25T15:18:49-07:00,100,0.047,151,4
6/25/18,walking,walking,2018-06-25T17:01:15-07:00,2018-06-25T17:02:49-07:00,94,0.041,132,4
6/25/18,walking,walking,2018-06-25T17:22:00-07:00,2018-06-25T17:29:48-07:00,468,0.226,726,22
6/25/18,transport,transport,2018-06-25T17:29:48-07:00,2018-06-25T17:58:06-07:00,1698,4.927,0,0
6/25/18,walking,walking,2018-06-25T18:34:24-07:00,2018-06-25T18:34:44-07:00,20,0.009,30,1
6/25/18,walking,walking,2018-06-25T19:22:51-07:00,2018-06-25T19:23:20-07:00,29,0.009,30,1
6/25/18,walking,walking,2018-06-25T21:11:03-07:00,2018-06-25T21:11:22-07:00,19,0.009,30,1
6/25/18,transport,transport,2018-06-25T22:02:26-07:00,2018-06-25T22:09:16-07:00,410,2.448,0,0
