Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
4/14/18,transport,transport,2018-04-14T08:09:40-07:00,2018-04-14T08:19:33-07:00,593,2.362,0,0
4/14/18,walking,walking,2018-04-14T10:00:17-07:00,2018-04-14T10:00:37-07:00,20,0.009,30,1
4/14/18,transport,transport,2018-04-14T12:42:34-07:00,2018-04-14T13:01:43-07:00,1149,5.413,0,0
4/14/18,transport,transport,2018-04-14T13:55:40-07:00,2018-04-14T14:08:33-07:00,773,0.807,0,0
4/14/18,walking,walking,2018-04-14T14:08:33-07:00,2018-04-14T14:14:43-07:00,370,0.194,371,19
4/14/18,walking,walking,2018-04-14T14:14:44-07:00,2018-04-14T14:16:55-07:00,131,0.092,197,9
4/14/18,walking,walking,2018-04-14T14:20:42-07:00,2018-04-14T14:31:34-07:00,652,0.277,874,26
4/14/18,walking,walking,2018-04-14T14:39:42-07:00,2018-04-14T14:41:02-07:00,80,0.037,120,4
4/14/18,walking,walking,2018-04-14T14:45:20-07:00,2018-04-14T14:49:49-07:00,269,0.152,452,14
4/14/18,transport,transport,2018-04-14T14:49:50-07:00,2018-04-14T15:05:21-07:00,931,6.553,0,0
4/14/18,walking,walking,2018-04-14T19:37:50-07:00,2018-04-14T19:38:03-07:00,13,0.006,20,1
4/14/18,transport,transport,2018-04-14T19:54:31-07:00,2018-04-14T20:21:33-07:00,1622,19.570,0,0
4/14/18,walking,walking,2018-04-14T20:27:01-07:00,2018-04-14T20:33:00-07:00,359,0.251,538,24
4/14/18,walking,walking,2018-04-14T20:37:55-07:00,2018-04-14T20:48:00-07:00,605,0.295,779,28
4/14/18,walking,walking,2018-04-14T21:05:26-07:00,2018-04-14T21:22:10-07:00,1004,0.428,1193,41
4/14/18,walking,walking,2018-04-14T21:22:11-07:00,2018-04-14T21:22:18-07:00,7,0.003,11,0
4/14/18,walking,walking,2018-04-14T21:23:11-07:00,2018-04-14T21:26:23-07:00,192,0.105,339,10
4/14/18,walking,walking,2018-04-14T21:26:24-07:00,2018-04-14T21:35:55-07:00,571,0.414,889,40
4/14/18,walking,walking,2018-04-14T21:35:56-07:00,2018-04-14T21:41:55-07:00,359,0.137,440,13
4/14/18,transport,transport,2018-04-14T21:41:55-07:00,2018-04-14T22:36:08-07:00,3253,23.332,0,0
