Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
11/5/17,walking,walking,2017-11-05T10:02:05-07:00,2017-11-05T10:19:30-07:00,1045,1.091,1757,104
11/5/17,transport,transport,2017-11-05T13:02:58-07:00,2017-11-05T13:06:12-07:00,194,0.713,0,0
11/5/17,transport,transport,2017-11-05T13:46:51-07:00,2017-11-05T13:51:57-07:00,306,0.744,0,0
11/5/17,transport,transport,2017-11-05T14:00:40-07:00,2017-11-05T14:03:44-07:00,184,0.403,0,0
11/5/17,transport,transport,2017-11-05T15:09:56-07:00,2017-11-05T15:16:49-07:00,413,1.250,0,0
11/5/17,transport,transport,2017-11-05T15:37:56-07:00,2017-11-05T16:58:10-07:00,4814,71.723,0,0
11/5/17,walking,walking,2017-11-05T18:04:41-07:00,2017-11-05T18:05:37-07:00,56,0.026,85,2
11/5/17,walking,walking,2017-11-05T18:28:30-07:00,2017-11-05T18:29:10-07:00,40,0.019,60,2
11/5/17,transport,transport,2017-11-05T18:34:35-07:00,2017-11-05T18:47:05-07:00,750,7.209,0,0
11/5/17,walking,walking,2017-11-05T18:50:10-07:00,2017-11-05T18:56:21-07:00,371,0.260,557,25
11/5/17,walking,walking,2017-11-05T19:19:52-07:00,2017-11-05T19:22:20-07:00,148,0.104,223,10
11/5/17,walking,walking,2017-11-05T20:08:53-07:00,2017-11-05T20:12:04-07:00,191,0.136,292,13
11/5/17,transport,transport,2017-11-05T20:29:10-07:00,2017-11-05T23:59:59-07:00,12649,1545.074,0,0
