Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
7/14/18,transport,transport,2018-07-14T08:55:45-07:00,2018-07-14T09:04:36-07:00,531,2.519,0,0
7/14/18,walking,walking,2018-07-14T09:08:53-07:00,2018-07-14T09:09:19-07:00,26,0.012,40,1
7/14/18,walking,walking,2018-07-14T10:08:50-07:00,2018-07-14T10:09:19-07:00,29,0.009,30,1
7/14/18,walking,walking,2018-07-14T12:32:59-07:00,2018-07-14T12:33:28-07:00,29,0.016,50,1
7/14/18,transport,transport,2018-07-14T14:32:27-07:00,2018-07-14T15:08:25-07:00,2158,10.664,0,0
7/14/18,walking,walking,2018-07-14T15:19:28-07:00,2018-07-14T15:22:44-07:00,196,0.137,294,13
7/14/18,transport,transport,2018-07-14T15:28:53-07:00,2018-07-14T15:36:28-07:00,455,0.365,0,0
7/14/18,transport,transport,2018-07-14T16:29:19-07:00,2018-07-14T16:34:41-07:00,322,0.226,0,0
7/14/18,walking,walking,2018-07-14T16:34:41-07:00,2018-07-14T16:40:05-07:00,324,0.120,386,11
7/14/18,walking,walking,2018-07-14T16:40:37-07:00,2018-07-14T16:49:54-07:00,557,0.230,533,22
7/14/18,transport,transport,2018-07-14T22:51:10-07:00,2018-07-14T23:11:52-07:00,1242,1.636,0,0
