Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
7/6/18,transport,transport,2018-07-06T09:13:44-07:00,2018-07-06T09:18:11-07:00,267,2.184,0,0
7/6/18,walking,walking,2018-07-06T14:53:20-07:00,2018-07-06T14:54:33-07:00,73,0.034,110,3
7/6/18,walking,walking,2018-07-06T15:00:54-07:00,2018-07-06T15:03:07-07:00,133,0.091,195,9
7/6/18,walking,walking,2018-07-06T15:18:28-07:00,2018-07-06T15:27:00-07:00,512,0.159,485,15
7/6/18,walking,walking,2018-07-06T15:30:08-07:00,2018-07-06T15:39:25-07:00,557,0.390,837,37
7/6/18,walking,walking,2018-07-06T16:04:49-07:00,2018-07-06T16:05:56-07:00,67,0.030,96,3
7/6/18,transport,transport,2018-07-06T16:08:30-07:00,2018-07-06T16:15:57-07:00,447,3.260,0,0
7/6/18,walking,walking,2018-07-06T16:40:12-07:00,2018-07-06T16:40:52-07:00,40,0.019,60,2
7/6/18,walking,walking,2018-07-06T20:24:05-07:00,2018-07-06T20:25:08-07:00,63,0.031,100,3
7/6/18,transport,transport,2018-07-06T22:51:49-07:00,2018-07-06T23:04:10-07:00,741,2.072,0,0
