Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
7/23/18,transport,transport,2018-07-23T07:52:25-07:00,2018-07-23T08:00:18-07:00,473,0.337,0,0
7/23/18,walking,walking,2018-07-23T09:13:12-07:00,2018-07-23T09:13:45-07:00,33,0.016,50,1
7/23/18,transport,transport,2018-07-23T09:19:32-07:00,2018-07-23T09:35:40-07:00,968,4.173,0,0
7/23/18,walking,walking,2018-07-23T16:40:08-07:00,2018-07-23T16:48:57-07:00,529,0.329,740,31
7/23/18,transport,transport,2018-07-23T16:48:58-07:00,2018-07-23T16:58:54-07:00,596,0.247,0,0
7/23/18,walking,walking,2018-07-23T16:58:54-07:00,2018-07-23T17:00:04-07:00,70,0.021,69,2
7/23/18,transport,transport,2018-07-23T17:00:04-07:00,2018-07-23T17:11:36-07:00,692,0.591,0,0
7/23/18,walking,walking,2018-07-23T17:11:36-07:00,2018-07-23T17:22:28-07:00,652,0.305,910,29
7/23/18,transport,transport,2018-07-23T17:22:29-07:00,2018-07-23T17:28:32-07:00,363,0.468,0,0
7/23/18,transport,transport,2018-07-23T21:42:51-07:00,2018-07-23T21:55:27-07:00,756,1.636,0,0
