Date,Type,Name,Start,End,Duration
6/25/18,place,Unknown,2018-06-25T08:45:21-07:00,2018-06-25T08:51:32-07:00,371
6/25/18,move,transport,2018-06-25T08:51:32-07:00,2018-06-25T08:55:43-07:00,251
6/25/18,place,Unknown,2018-06-25T08:55:44-07:00,2018-06-25T14:10:48-07:00,18904
6/25/18,place,Unknown,2018-06-25T14:10:49-07:00,2018-06-25T14:20:40-07:00,591
6/25/18,move,transport,2018-06-25T14:20:40-07:00,2018-06-25T14:26:35-07:00,355
6/25/18,place,Unknown,2018-06-25T14:26:36-07:00,2018-06-25T15:02:58-07:00,2182
6/25/18,move,walking,2018-06-25T15:02:58-07:00,2018-06-25T15:13:06-07:00,608
6/25/18,place,Unknown,2018-06-25T15:13:07-07:00,2018-06-25T17:22:00-07:00,7733
6/25/18,move,walking,2018-06-25T17:22:00-07:00,2018-06-25T17:29:48-07:00,468
6/25/18,move,transport,2018-06-25T17:29:48-07:00,2018-06-25T17:58:06-07:00,1698
6/25/18,place,Unknown,2018-06-25T17:58:07-07:00,2018-06-25T20:49:50-07:00,10303
6/25/18,place,Unknown,2018-06-25T20:49:51-07:00,2018-06-25T21:03:49-07:00,838
6/25/18,place,Unknown,2018-06-25T21:03:50-07:00,2018-06-25T22:02:26-07:00,3516
6/25/18,move,transport,2018-06-25T22:02:26-07:00,2018-06-25T22:09:16-07:00,410
6/25/18,place,Unknown,2018-06-25T22:09:17-07:00,2018-06-26T00:00:00-07:00,6643
6/26/18,place,Unknown,2018-06-26T00:00:00-07:00,2018-06-26T07:50:01-07:00,28201
6/26/18,move,transport,2018-06-26T07:50:01-07:00,2018-06-26T08:05:11-07:00,910
6/26/18,place,Unknown,2018-06-26T08:05:11-07:00,2018-06-26T12:46:48-07:00,16897
6/26/18,place,Unknown,2018-06-26T12:46:49-07:00,2018-06-26T12:49:15-07:00,146
6/26/18,place,Unknown,2018-06-26T12:49:16-07:00,2018-06-26T13:17:13-07:00,1677
6/26/18,move,walking,2018-06-26T16:05:45-07:00,2018-06-26T16:11:46-07:00,361
6/26/18,move,transport,2018-06-26T16:11:47-07:00,2018-06-26T16:36:32-07:00,1485
6/26/18,place,Unknown,2018-06-26T16:36:33-07:00,2018-06-26T17:32:02-07:00,3329
6/26/18,place,Unknown,2018-06-26T21:37:53-07:00,2018-06-26T21:42:57-07:00,304
6/26/18,move,transport,2018-06-26T21:42:57-07:00,2018-06-26T21:54:50-07:00,713
6/26/18,place,Unknown,2018-06-26T21:54:51-07:00,2018-06-27T00:00:00-07:00,7509
6/27/18,place,Unknown,2018-06-27T00:00:00-07:00,2018-06-27T07:51:47-07:00,28307
6/27/18,move,transport,2018-06-27T07:51:47-07:00,2018-06-27T07:59:34-07:00,467
6/27/18,place,Unknown,2018-06-27T07:59:35-07:00,2018-06-27T12:00:46-07:00,14471
6/27/18,place,Unknown,2018-06-27T12:00:47-07:00,2018-06-27T12:20:39-07:00,1192
6/27/18,place,Unknown,2018-06-27T12:20:39-07:00,2018-06-27T17:33:43-07:00,18784
6/27/18,move,transport,2018-06-27T17:33:43-07:00,2018-06-27T17:50:23-07:00,1000
6/27/18,move,walking,2018-06-27T17:50:23-07:00,2018-06-27T18:03:14-07:00,771
6/27/18,place,Unknown,2018-06-27T18:03:15-07:00,2018-06-27T19:14:26-07:00,4271
6/27/18,move,walking,2018-06-27T19:14:26-07:00,2018-06-27T19:23:29-07:00,543
6/27/18,place,Unknown,2018-06-27T19:23:29-07:00,2018-06-27T19:38:36-07:00,907
6/27/18,move,transport,2018-06-27T19:38:36-07:00,2018-06-27T19:45:11-07:00,395
6/27/18,place,Unknown,2018-06-27T19:45:12-07:00,2018-06-27T21:37:53-07:00,6761
6/27/18,place,Unknown,2018-06-27T21:52:12-07:00,2018-06-27T22:01:55-07:00,583
6/27/18,move,transport,2018-06-27T22:01:55-07:00,2018-06-27T22:09:05-07:00,430
6/27/18,place,Unknown,2018-06-27T22:09:05-07:00,2018-06-28T00:00:00-07:00,6655
6/28/18,place,Unknown,2018-06-28T00:00:00-07:00,2018-06-28T08:51:10-07:00,31870
6/28/18,move,transport,2018-06-28T08:51:10-07:00,2018-06-28T08:56:39-07:00,329
6/28/18,place,Unknown,2018-06-28T08:56:40-07:00,2018-06-28T13:04:23-07:00,14863
6/28/18,place,Unknown,2018-06-28T13:04:24-07:00,2018-06-28T13:21:25-07:00,1021
6/28/18,move,transport,2018-06-28T13:21:25-07:00,2018-06-28T13:29:18-07:00,473
6/28/18,place,Unknown,2018-06-28T13:29:19-07:00,2018-06-28T15:57:58-07:00,8919
6/28/18,move,transport,2018-06-28T15:57:58-07:00,2018-06-28T16:07:19-07:00,561
6/28/18,place,Unknown,2018-06-28T16:07:20-07:00,2018-06-28T16:15:59-07:00,519
6/28/18,move,walking,2018-06-28T16:15:59-07:00,2018-06-28T16:22:30-07:00,391
6/28/18,place,Unknown,2018-06-28T16:22:30-07:00,2018-06-28T16:31:18-07:00,528
6/28/18,move,walking,2018-06-28T16:31:18-07:00,2018-06-28T16:44:48-07:00,810
6/28/18,move,transport,2018-06-28T16:44:49-07:00,2018-06-28T17:14:45-07:00,1796
6/28/18,move,walking,2018-06-28T17:17:34-07:00,2018-06-28T17:18:04-07:00,30
6/28/18,place,Unknown,2018-06-28T21:23:41-07:00,2018-06-28T21:58:27-07:00,2086
6/28/18,move,transport,2018-06-28T21:58:27-07:00,2018-06-28T22:07:35-07:00,548
6/28/18,place,Unknown,2018-06-28T22:07:36-07:00,2018-06-29T00:00:00-07:00,6744
6/29/18,place,Unknown,2018-06-29T00:00:00-07:00,2018-06-29T09:16:59-07:00,33419
6/29/18,place,Unknown,2018-06-29T09:16:59-07:00,2018-06-29T10:02:14-07:00,2715
6/29/18,place,Unknown,2018-06-29T10:13:46-07:00,2018-06-29T15:00:46-07:00,17220
6/29/18,move,transport,2018-06-29T15:00:46-07:00,2018-06-29T15:22:07-07:00,1281
6/29/18,place,Unknown,2018-06-29T15:22:08-07:00,2018-06-29T15:25:34-07:00,206
6/29/18,move,walking,2018-06-29T15:25:34-07:00,2018-06-29T15:47:05-07:00,1291
6/29/18,place,Unknown,2018-06-29T15:47:06-07:00,2018-06-29T16:10:45-07:00,1419
6/29/18,move,walking,2018-06-29T16:10:45-07:00,2018-06-29T16:23:28-07:00,763
6/29/18,move,transport,2018-06-29T16:23:28-07:00,2018-06-29T16:49:26-07:00,1558
6/29/18,place,Unknown,2018-06-29T19:30:25-07:00,2018-06-29T22:32:59-07:00,10954
6/29/18,move,transport,2018-06-29T22:32:59-07:00,2018-06-29T22:40:30-07:00,451
