Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
4/8/18,Unknown,2018-04-08T00:00:00-07:00,2018-04-08T07:58:04-07:00,28684,36.161222,-115.3741,,
4/8/18,Unknown,2018-04-08T08:07:36-07:00,2018-04-08T12:42:59-07:00,16523,36.159749,-115.35126,,
4/8/18,Unknown,2018-04-08T12:49:37-07:00,2018-04-08T14:00:09-07:00,4232,36.145767,-115.40467,,
4/8/18,Unknown,2018-04-08T14:03:24-07:00,2018-04-08T14:08:55-07:00,331,36.146906,-115.40791,,
4/8/18,Unknown,2018-04-08T15:41:00-07:00,2018-04-08T16:34:11-07:00,3191,36.158815,-115.43442,,
4/8/18,Unknown,2018-04-08T16:43:59-07:00,2018-04-08T16:59:21-07:00,922,36.15842,-115.43272,,
4/8/18,Unknown,2018-04-08T17:16:15-07:00,2018-04-08T18:21:40-07:00,3925,36.156756,-115.4211,,
4/8/18,Unknown,2018-04-08T18:44:54-07:00,2018-04-08T21:20:05-07:00,9311,36.159749,-115.35126,,
4/8/18,Unknown,2018-04-08T21:20:06-07:00,2018-04-08T22:20:56-07:00,3650,36.160418,-115.35078,,
4/8/18,Unknown,2018-04-08T22:29:07-07:00,2018-04-09T00:00:00-07:00,5453,36.169071,-115.37773,,
