Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms)
00:00:00.000+01:00,00:15:00.000+01:00,,16.921875331919118,,,,,,,,,,,,,,,900000,
00:15:00.000+01:00,00:30:00.000+01:00,,16.921875331919118,,,,,,,,,,,,,,,900000,
00:30:00.000+01:00,00:45:00.000+01:00,,16.921875331919118,,,,,,,,,,,,,,,900000,
00:45:00.000+01:00,01:00:00.000+01:00,,16.921875331919118,,,,,,,,,,,,,,,900000,
01:00:00.000+01:00,01:15:00.000+01:00,,16.921875331919118,,,,,,,,,,,,,,,900000,
01:15:00.000+01:00,01:30:00.000+01:00,,16.921875331919118,,,,,,,,,,,,,,,900000,
01:30:00.000+01:00,01:45:00.000+01:00,,16.921875331919118,14.014483451843262,,,,,,,0.4750082790851593,0.4750082790851593,0.4750082790851593,31,,,,900000,
01:45:00.000+01:00,02:00:00.000+01:00,1,16.921875331919118,38.03931427001953,,,,,,,0.5590254664421082,0.5590254664421082,0.5590254664421082,59,,,,900000,
02:00:00.000+01:00,02:15:00.000+01:00,5,18.202788348382963,186.85978031158447,,,,,,,1.5735034785172204,8.831695556640625,0.2891877293586731,308,,,,616479,21597
02:15:00.000+01:00,02:30:00.000+01:00,1,16.921875716794222,48.04965782165527,,,,,,,1.188272807356568,14.428436279296875,0.3336781859397888,72,,,,517653,
02:30:00.000+01:00,02:45:00.000+01:00,,16.921875716794222,,,,,,,,,,,,,,,,
02:45:00.000+01:00,03:00:00.000+01:00,,16.921875716794222,,,,,,,,,,,,,,,476514,
03:00:00.000+01:00,03:15:00.000+01:00,,16.921875716794222,2.9318119486074252,,,,,,,,,,5,,,,123486,
03:15:00.000+01:00,03:30:00.000+01:00,,16.921875716794222,23.76244340341284,,,,,,,0.33367815613746643,0.33367815613746643,0.33367815613746643,35,,,,891598,
03:30:00.000+01:00,03:45:00.000+01:00,,16.921875716794222,,,,,,,,,,,,,,,900000,
03:45:00.000+01:00,04:00:00.000+01:00,,16.921875716794222,,,,,,,,,,,,,,,900000,
04:00:00.000+01:00,04:15:00.000+01:00,,16.921875716794222,,,,,,,,,,,,,,,900000,
