Start time,End time,Average weight (kg),Max weight (kg),Min weight (kg),Calories (kcal),Heart Points,Heart Minutes,Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Step count,Distance (m),Average speed (m/s),Max speed (m/s),Min speed (m/s),Move Minutes count,Inactive duration (ms),Walking duration (ms)
00:00:00.000+08:00,00:15:00.000+08:00,,,,17.026041748737462,,,,,,,13,,0.550000011920929,0.550000011920929,0.550000011920929,,341221,
00:15:00.000+08:00,00:30:00.000+08:00,,,,17.02604182844233,,,,,,,43,,,,,,60879,
00:30:00.000+08:00,00:45:00.000+08:00,,,,42.091607166560415,,,,,,,61,4.004137992858887,0.8022593811375058,0.9800000190734863,0.5245876908302307,,,416034
00:45:00.000+08:00,01:00:00.000+08:00,,,,17.026041581044048,,,,,,,33,,,,,,461958,
01:00:00.000+08:00,01:15:00.000+08:00,,,,17.02604159319526,,,,,,,23,,1.5800000429153442,1.5800000429153442,1.5800000429153442,,900000,
01:15:00.000+08:00,01:30:00.000+08:00,,,,28.532735703803475,,,,,,,299,138.75798185088823,0.4025811519652367,0.5555068254470825,0.3336781859397888,4,552015,190987
01:30:00.000+08:00,01:45:00.000+08:00,,,,17.026039982779267,,,,,,,19,12.060176179621708,1.769974532374105,15.335752487182617,0.4419620931148529,,754944,
01:45:00.000+08:00,02:00:00.000+08:00,,,,41.651911534064354,,,,,,,284,182.83511179031726,0.9599427328713949,13.616730690002441,0.3336781859397888,5,183275,408736
02:00:00.000+08:00,02:15:00.000+08:00,,,,21.675564373864226,,,,,,,151,80.7706564134181,2.4178345879353307,10.74950122833252,0.4278883934020996,2,87526,77172
02:15:00.000+08:00,02:30:00.000+08:00,,,,17.026040954207637,,,,,,,1,,,,,,218748,
02:30:00.000+08:00,02:45:00.000+08:00,,,,17.026039123535156,,,,,,,3,,,,,,900000,
02:45:00.000+08:00,03:00:00.000+08:00,,,,17.026039123535156,,,,,,,7,,,,,,900000,
03:00:00.000+08:00,03:15:00.000+08:00,,,,17.026039123535156,,,,,,,,,,,,,900000,
03:15:00.000+08:00,03:30:00.000+08:00,,,,17.026039123535156,,,,,,,,,,,,,900000,
03:30:00.000+08:00,03:45:00.000+08:00,,,,17.026039123535156,,,,,,,,,,,,,900000,
03:45:00.000+08:00,04:00:00.000+08:00,,,,17.026039123535156,,,,,,,,,,,,,900000,
04:00:00.000+08:00,04:15:00.000+08:00,,,,17.026039123535156,,,,,,,,,,,,,900000,
04:15:00.000+08:00,04:30:00.000+08:00,,,,17.026039627184673,,,,,,,,,,,,,900000,
04:30:00.000+08:00,04:45:00.000+08:00,,,,17.026040909155405,,,,,,,13,,,,,,722197,
04:45:00.000+08:00,05:00:00.000+08:00,,,,17.02604103088379,,,,,,,5,,1.5021803306028951,1.6152933835983276,1.0,,900000,
05:00:00.000+08:00,05:15:00.000+08:00,,,,17.02604103088379,,,,,,,18,,,,,,900000,
05:15:00.000+08:00,05:30:00.000+08:00,,,,17.02604103088379,,,,,,,3,,,,,,900000,
05:30:00.000+08:00,05:45:00.000+08:00,,,,17.026040885370435,,,,,,,,,,,,,900000,
05:45:00.000+08:00,06:00:00.000+08:00,,,,17.02604096663469,,,,,,,,,,,,,468732,
06:00:00.000+08:00,06:15:00.000+08:00,,,,17.026041336076265,,,,,,,,,,,,,,
06:15:00.000+08:00,06:30:00.000+08:00,,,,17.026041336076265,,,,,,,,,,,,,,
06:30:00.000+08:00,06:45:00.000+08:00,,,,17.026041336076265,,,,,,,,,,,,,,
06:45:00.000+08:00,07:00:00.000+08:00,,,,17.026041336076265,,,,,,,,,,,,,,
07:00:00.000+08:00,07:15:00.000+08:00,,,,17.026041336076265,,,,,,,,,,,,,,
07:15:00.000+08:00,07:30:00.000+08:00,,,,17.026041336076265,,,,,,,,,,,,,,
07:30:00.000+08:00,07:45:00.000+08:00,,,,17.026041336076265,,,,,,,,,,,,,,
07:45:00.000+08:00,08:00:00.000+08:00,,,,17.026041336076265,,,,,,,,,,,,,,
08:00:00.000+08:00,08:15:00.000+08:00,,,,17.026041336076265,,,,,,,,,,,,,,
08:15:00.000+08:00,08:30:00.000+08:00,,,,17.026041336076265,,,,,,,,,,,,,,
08:30:00.000+08:00,08:45:00.000+08:00,,,,17.026041336076265,,,,,,,,,,,,,,
08:45:00.000+08:00,09:00:00.000+08:00,,,,17.026041336076265,,,,,,,,,,,,,,
09:00:00.000+08:00,09:15:00.000+08:00,,,,17.026041336076265,,,,,,,,,,,,,,
09:15:00.000+08:00,09:30:00.000+08:00,,,,17.026041336076265,,,,,,,,,,,,,,
09:30:00.000+08:00,09:45:00.000+08:00,,,,17.026041336076265,,,,,,,,,,,,,,
09:45:00.000+08:00,10:00:00.000+08:00,,,,17.026041336076265,,,,,,,,,,,,,,
10:00:00.000+08:00,10:15:00.000+08:00,,,,17.026041336076265,,,,,,,,,,,,,,
10:15:00.000+08:00,10:30:00.000+08:00,,,,17.026041336076265,,,,,,,,,,,,,,
10:30:00.000+08:00,10:45:00.000+08:00,,,,17.026041336076265,,,,,,,,,,,,,,
10:45:00.000+08:00,11:00:00.000+08:00,,,,17.026041336076265,,,,,,,,,,,,,,
11:00:00.000+08:00,11:15:00.000+08:00,,,,17.026041336076265,,,,,,,,,,,,,,
11:15:00.000+08:00,11:30:00.000+08:00,,,,17.026041336076265,,,,,,,,,,,,,,
11:30:00.000+08:00,11:45:00.000+08:00,,,,17.026041336076265,,,,,,,,,,,,,,
11:45:00.000+08:00,12:00:00.000+08:00,,,,17.026041336076265,,,,,,,,,,,,,,
12:00:00.000+08:00,12:15:00.000+08:00,,,,17.026041336076265,,,,,,,,,,,,,,
12:15:00.000+08:00,12:30:00.000+08:00,,,,17.026041336076265,,,,,,,,,,,,,,
12:30:00.000+08:00,12:45:00.000+08:00,,,,17.026041336076265,,,,,,,,,,,,,,
12:45:00.000+08:00,13:00:00.000+08:00,,,,17.026041336076265,,,,,,,,,,,,,,
13:00:00.000+08:00,13:15:00.000+08:00,,,,17.026041336076265,,,,,,,,,,,,,,
13:15:00.000+08:00,13:30:00.000+08:00,,,,17.026041336076265,,,,,,,,,,,,,,
13:30:00.000+08:00,13:45:00.000+08:00,,,,17.026041336076265,,,,,,,,,,,,,,
13:45:00.000+08:00,14:00:00.000+08:00,,,,17.026041336076265,,,,,,,,,,,,,,
14:00:00.000+08:00,14:15:00.000+08:00,,,,17.026041336076265,,,,,,,,,,,,,,
14:15:00.000+08:00,14:30:00.000+08:00,,,,17.026041336076265,,,,,,,,,,,,,,
14:30:00.000+08:00,14:45:00.000+08:00,,,,17.026041336076265,,,,,,,,,,,,,,
14:45:00.000+08:00,15:00:00.000+08:00,,,,17.026041336076265,,,,,,,,,,,,,,
15:00:00.000+08:00,15:15:00.000+08:00,,,,17.026041336076265,,,,,,,,,,,,,,
15:15:00.000+08:00,15:30:00.000+08:00,,,,17.026041336076265,,,,,,,,,,,,,,
15:30:00.000+08:00,15:45:00.000+08:00,,,,17.026041336076265,,,,,,,,,,,,,,
15:45:00.000+08:00,16:00:00.000+08:00,,,,17.026041336076265,,,,,,,,,,,,,,
16:00:00.000+08:00,16:15:00.000+08:00,,,,17.026041059386394,,,,,,,,,,,,,815947,
16:15:00.000+08:00,16:30:00.000+08:00,,,,17.02604103088379,,,,,,,,,,,,,900000,
16:30:00.000+08:00,16:45:00.000+08:00,,,,17.02604103088379,,,,,,,,,,,,,900000,
16:45:00.000+08:00,17:00:00.000+08:00,,,,17.02604103088379,,,,,,,,,,,,,900000,
17:00:00.000+08:00,17:15:00.000+08:00,,,,17.02604103088379,,,,,,,,,,,,,900000,
17:15:00.000+08:00,17:30:00.000+08:00,,,,17.02604103088379,,,,,,,,,,,,,900000,
17:30:00.000+08:00,17:45:00.000+08:00,,,,17.02604103088379,,,,,,,1,,,,,,900000,
17:45:00.000+08:00,18:00:00.000+08:00,,,,17.02604103088379,,,,,,,,,,,,,900000,
18:00:00.000+08:00,18:15:00.000+08:00,,,,17.026040683368056,,,,,,,,,,,,,900000,
18:15:00.000+08:00,18:30:00.000+08:00,,,,17.026040647569477,,,,,,,,,,,,,900000,
18:30:00.000+08:00,18:45:00.000+08:00,,,,17.026040647569477,,,,,,,5,,,,,,900000,
18:45:00.000+08:00,19:00:00.000+08:00,,,,17.026042453516546,,,,,,,32,2.766385078430176,,,,,829108,
19:00:00.000+08:00,19:15:00.000+08:00,,,,17.026042600930587,,,,,,,,,,,,,900000,
19:15:00.000+08:00,19:30:00.000+08:00,,,,17.026042600930587,,,,,,,,,,,,,900000,
19:30:00.000+08:00,19:45:00.000+08:00,,,,17.026042225907297,,,,,,,1,,,,,,642845,
