Start time,End time,Average weight (kg),Max weight (kg),Min weight (kg),Calories (kcal),Heart Points,Heart Minutes,Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Step count,Distance (m),Average speed (m/s),Max speed (m/s),Min speed (m/s),Move Minutes count,Inactive duration (ms),Walking duration (ms)
00:00:00.000+08:00,00:15:00.000+08:00,,,,17.02604083699866,,,,,,,34,,,,,,900000,
00:15:00.000+08:00,00:30:00.000+08:00,,,,17.02603962436763,,,,,,,1,,,,,,900000,
00:30:00.000+08:00,00:45:00.000+08:00,,,,17.336562170038988,,,,,,,138,58.16690252135818,0.315529904078074,0.3906639814376831,0.26694250106811523,1,894846,5154
00:45:00.000+08:00,01:00:00.000+08:00,,,,18.037980025315463,,,,,,,16,0.5604562966960187,9.217892037700576,32.2204475402832,0.5032990574836731,,292473,16796
01:00:00.000+08:00,01:15:00.000+08:00,,,,17.0260398015855,,,,,,,,,24.155165201177837,33.84720993041992,0.5080568790435791,,,
01:15:00.000+08:00,01:30:00.000+08:00,,,,21.279208537008206,,,38.7570603,-9.1526045,38.7570603,-9.1526045,116,60.96605676976807,5.242213718971607,22.704490661621094,0.5019084811210632,2,414418,70594
01:30:00.000+08:00,01:45:00.000+08:00,,,,71.2499916526478,,,38.751424,-9.1544678,38.7568969,-9.1503018,1351,949.2812481071375,1.2518635647875758,2.200000047683716,0.5099999904632568,15,,900000
01:45:00.000+08:00,02:00:00.000+08:00,,,,40.14508520324029,,,38.7505667,-9.1508767,38.7521449,-9.1494819,592,405.6651211179675,0.7531505544868418,1.178566575050354,0.33367815613746643,6,268326,383726
02:00:00.000+08:00,02:15:00.000+08:00,,,,17.02604092868845,,,,,,,16,,1.2008068089029886,1.9238743782043457,0.5400000214576721,,900000,
02:15:00.000+08:00,02:30:00.000+08:00,,,,44.96270469614856,,,38.7519687,-9.1518049,38.7541478,-9.1505119,619,359.63306983158975,1.0503337480935016,1.9600000381469727,0.3336781859397888,10,436312,463688
02:30:00.000+08:00,02:45:00.000+08:00,,,,53.33430843011866,5.0,5,38.7545396,-9.1538835,38.7571673,-9.1520571,920,524.7895634254328,0.9757265525913108,3.559999942779541,0.36223334074020386,11,297362,602638
02:45:00.000+08:00,03:00:00.000+08:00,,,,60.28789968872972,8.0,8,38.7560792,-9.1550954,38.7581519,-9.1527898,1150,778.4777174244656,1.1357241095632298,2.4100000858306885,0.3336781859397888,12,181947,718053
03:00:00.000+08:00,03:15:00.000+08:00,,,,62.20888147232465,8.0,8,38.7524153,-9.1523521,38.7555069,-9.1508627,1234,842.0832050319299,1.1538012835847236,1.9700000286102295,0.7400000095367432,12,150062,749938
03:15:00.000+08:00,03:30:00.000+08:00,,,,23.636905017602615,1.0,1,38.7558725,-9.1529633,38.7567806,-9.1524286,205,141.66097262328174,0.6915283225627026,1.202162742614746,0.3336781859397888,3,790274,109726
03:30:00.000+08:00,03:45:00.000+08:00,,,,22.219008709577313,,,,,,,59,40.74088812631787,11.376457285970027,28.117538452148438,0.5142138600349426,1,114842,86192
03:45:00.000+08:00,04:00:00.000+08:00,,,,17.02604072900217,,,,,,,,,25.362703375591067,34.20689392089844,0.5854721665382385,,,
04:00:00.000+08:00,04:15:00.000+08:00,,,,17.02604102850597,,,,,,,19,6.006207466125488,0.24234580993652344,0.24234580993652344,0.24234580993652344,,892911,
04:15:00.000+08:00,04:30:00.000+08:00,,,,17.02604103088379,,,,,,,2,,,,,,900000,
