Start time,End time,Average weight (kg),Max weight (kg),Min weight (kg),Calories (kcal),Heart Points,Heart Minutes,Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Step count,Distance (m),Average speed (m/s),Max speed (m/s),Min speed (m/s),Move Minutes count,Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms)
00:00:00.000+08:00,00:15:00.000+08:00,,,,28.193993994742364,,,38.7442134,-9.1421115,38.7442134,-9.1421115,142,74.8052302591423,0.5819530408722533,1.0535131692886353,0.3336781859397888,1,,709942,190058,
00:15:00.000+08:00,00:30:00.000+08:00,,,,65.25466273477787,7.0,7,38.7433253,-9.147591,38.7442301,-9.1419272,951,696.0981758758934,0.9484585026082901,1.844806432723999,0.6172230839729309,10,34192,87439,778369,
00:30:00.000+08:00,00:45:00.000+08:00,,,,50.40117467794503,8.0,8,38.7351461,-9.1455352,38.7352588,-9.1452867,46,1024.1729650578964,4.188494154869005,17.63234519958496,0.5011206269264221,8,527897,256728,,
00:45:00.000+08:00,01:00:00.000+08:00,,,,16.921873661082778,,,,,,,348,223.18207067463123,0.5670871914343854,1.7361583709716797,0.33367815613746643,5,,,,
01:00:00.000+08:00,01:15:00.000+08:00,,,,16.92187383636719,,,,,,,317,185.97738048579888,0.4415607552731976,0.6798126697540283,0.27806511521339417,6,,,,
01:15:00.000+08:00,01:30:00.000+08:00,,,,16.92187383636719,,,,,,,643,400.42995660168407,0.5906019129221369,1.1543034315109253,0.34132081270217896,12,,,,
01:30:00.000+08:00,01:45:00.000+08:00,,,,48.509741420023175,2.0,2,38.7503377,-9.150882,38.7524743,-9.1502527,800,555.2344191126766,0.8506646817117839,2.3500730991363525,0.3336781859397888,11,,,532598,
01:45:00.000+08:00,02:00:00.000+08:00,,,,38.73324169919927,2.0,2,38.7568068,-9.1541388,38.7568068,-9.1541388,828,575.9667054757494,0.8123368785593257,1.2157710790634155,0.5209833383560181,11,,475225,367758,
02:00:00.000+08:00,02:15:00.000+08:00,,,,33.5262075609804,2.0,2,38.7541829,-9.1518744,38.7541829,-9.1518744,462,336.3348511207391,0.7234051525592804,1.1576225757598877,0.2891877293586731,5,,620037,279963,
02:15:00.000+08:00,02:30:00.000+08:00,,,,43.131183815826645,5.0,5,38.7519522,-9.1510056,38.752606,-9.1497175,847,629.2392661473766,1.2297014175803767,3.2439706325531006,0.3225555419921875,9,,424085,441911,
02:30:00.000+08:00,02:45:00.000+08:00,,,,58.519619804621655,7.0,7,38.7449522,-9.1491971,38.7486092,-9.1475224,1160,683.7876369108851,0.9022549519698915,1.1221808195114136,0.6147028803825378,12,,198627,701373,
02:45:00.000+08:00,03:00:00.000+08:00,,,,45.084432779171294,1.0,1,38.7432341,-9.1476787,38.7452522,-9.1443825,811,547.5835497379303,0.7747395727630798,1.2283785343170166,0.37794846296310425,12,,264351,474845,
03:00:00.000+08:00,03:15:00.000+08:00,,,,16.921875,,,,,,,9,,,,,,,900000,,
03:15:00.000+08:00,03:30:00.000+08:00,,,,16.921875,,,,,,,61,40.70873785018921,0.33367815613746643,0.33367815613746643,0.33367815613746643,1,,900000,,
03:30:00.000+08:00,03:45:00.000+08:00,,,,16.921875,,,,,,,,,,,,,,900000,,
03:45:00.000+08:00,04:00:00.000+08:00,,,,16.921875,,,,,,,,,,,,,,900000,,
04:00:00.000+08:00,04:15:00.000+08:00,,,,16.921875,,,,,,,,,,,,,,900000,,
