Date,Type,Name,Start,End,Duration
12/1/17,place,Unknown,2017-12-01T00:00:00-07:00,2017-12-01T08:29:51-07:00,30591
12/1/17,move,transport,2017-12-01T08:29:51-07:00,2017-12-01T09:01:55-07:00,1924
12/1/17,place,Unknown,2017-12-01T09:01:56-07:00,2017-12-01T11:50:45-07:00,10129
12/1/17,move,transport,2017-12-01T11:50:45-07:00,2017-12-01T12:00:13-07:00,568
12/1/17,place,Unknown,2017-12-01T12:00:14-07:00,2017-12-01T13:44:30-07:00,6256
12/1/17,place,Unknown,2017-12-01T13:44:31-07:00,2017-12-01T17:00:52-07:00,11781
12/1/17,move,transport,2017-12-01T17:00:52-07:00,2017-12-01T17:07:36-07:00,404
12/1/17,place,Unknown,2017-12-01T17:07:36-07:00,2017-12-01T17:08:03-07:00,27
12/1/17,move,walking,2017-12-01T17:08:03-07:00,2017-12-01T17:28:11-07:00,1208
12/1/17,place,Unknown,2017-12-01T17:28:12-07:00,2017-12-01T17:35:19-07:00,427
12/1/17,move,transport,2017-12-01T17:35:19-07:00,2017-12-01T17:41:26-07:00,367
12/1/17,place,Unknown,2017-12-01T17:41:27-07:00,2017-12-01T18:23:25-07:00,2518
12/1/17,place,Unknown,2017-12-01T18:23:26-07:00,2017-12-01T23:22:21-07:00,17935
12/1/17,move,transport,2017-12-01T23:22:21-07:00,2017-12-01T23:31:30-07:00,549
12/1/17,place,Unknown,2017-12-01T23:31:31-07:00,2017-12-02T00:00:00-07:00,1709
12/2/17,place,Unknown,2017-12-02T00:00:00-07:00,2017-12-02T09:21:42-07:00,33702
12/2/17,move,transport,2017-12-02T09:21:42-07:00,2017-12-02T09:38:55-07:00,1033
12/2/17,place,Unknown,2017-12-02T09:38:56-07:00,2017-12-02T13:37:43-07:00,14327
12/2/17,move,transport,2017-12-02T13:37:43-07:00,2017-12-02T14:05:19-07:00,1656
12/2/17,place,Unknown,2017-12-02T14:05:20-07:00,2017-12-02T14:40:08-07:00,2088
12/2/17,move,walking,2017-12-02T14:40:08-07:00,2017-12-02T14:56:20-07:00,972
12/2/17,place,Unknown,2017-12-02T14:56:21-07:00,2017-12-02T14:58:59-07:00,158
12/2/17,move,walking,2017-12-02T14:58:59-07:00,2017-12-02T15:10:25-07:00,686
12/2/17,move,transport,2017-12-02T15:10:25-07:00,2017-12-02T15:36:04-07:00,1539
12/2/17,place,Unknown,2017-12-02T15:36:05-07:00,2017-12-02T15:50:49-07:00,884
12/2/17,place,Unknown,2017-12-02T15:51:48-07:00,2017-12-02T18:18:44-07:00,8816
12/2/17,move,transport,2017-12-02T18:18:44-07:00,2017-12-02T18:22:38-07:00,234
12/2/17,place,Unknown,2017-12-02T21:06:56-07:00,2017-12-02T22:12:04-07:00,3908
