"Date","Keys","Clicks"
"2017-08-11",11239,1871
"2017-08-12",0,0
"2017-08-13",0,0
"2017-08-14",10525,2402
"2017-08-15",11331,2695
"2017-08-16",9712,3064
"2017-08-17",9381,4012
