"Date","Keys","Clicks"
"2017-01-01",2237,1281
"2017-01-02",1755,2224
"2017-01-03",3402,3462
"2017-01-04",0,0
"2017-01-05",12812,5181
"2017-01-06",8789,3239
"2017-01-07",4266,938
