"Date","Keys","Clicks"
"2017-06-20",5914,1967
"2017-06-21",7061,2000
"2017-06-22",85,76
"2017-06-23",0,0
"2017-06-24",15103,4938
"2017-06-25",8017,1243
"2017-06-26",7,26
