Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms)
19:30:00.000+07:00,19:45:00.000+07:00,17.02604103088379,,,,,,,,,,,,,,900000,,
19:45:00.000+07:00,20:00:00.000+07:00,17.02604103088379,,,,,,,,,,,,,,900000,,
20:00:00.000+07:00,20:15:00.000+07:00,17.02604103088379,,,,,,,,,,,,,,900000,,
20:15:00.000+07:00,20:30:00.000+07:00,17.02604103088379,,,,,,,,,,,,,,900000,,
20:30:00.000+07:00,20:45:00.000+07:00,17.02604103088379,,,,,,,,,,,,,,900000,,
20:45:00.000+07:00,21:00:00.000+07:00,17.02604103088379,,,,,,,,,6,,,,,900000,,
21:00:00.000+07:00,21:15:00.000+07:00,17.02604010011474,,,,,,,,,21,,,,,653934,,
21:15:00.000+07:00,21:30:00.000+07:00,17.026040064040377,,,,,,,,,,,,,,,,
21:30:00.000+07:00,21:45:00.000+07:00,17.026040064040377,,,,,,,,,,,,,,,,
21:45:00.000+07:00,22:00:00.000+07:00,17.026040064040377,,,,,,,,,,,,,,,,
22:00:00.000+07:00,22:15:00.000+07:00,17.026040064040377,,,,,,,,,,,,,,,,
22:15:00.000+07:00,22:30:00.000+07:00,17.026040064040377,,,,,,,,,,,,,,,,
22:30:00.000+07:00,22:45:00.000+07:00,17.026040064040377,,,,,,,,,,,,,,,,
22:45:00.000+07:00,23:00:00.000+07:00,17.026040068609326,,-8.6433676,115.1343377,-8.6433676,115.1343377,,,,12,,,,,249283,,
23:00:00.000+07:00,23:15:00.000+07:00,17.026040080535903,,,,,,,,,16,,,,,900000,,
23:15:00.000+07:00,23:30:00.000+07:00,17.026040080535903,,,,,,,,,25,,,,,900000,,
23:30:00.000+07:00,23:45:00.000+07:00,17.02604132501261,,,,,,,,,12,,,,,617002,,
23:45:00.000+07:00,00:00:00.000+07:00,17.026040254357966,,,,,,,,,3,,,,,290837,,
